response_id,job_code,job_title,template_type,gender_condition,experiment_id,traits,n_traits,status
EXP_20260312_095228_27-2012.05_T2_male,27-2012.05,Media Technical Directors/Managers,T2,male,EXP_20260312_095228,"['Strategic thinking', 'Leadership skills', 'Collaborative approach', 'Problem-solving abilities', 'Adaptability and willingness to learn']",5,recovered
EXP_20260312_095228_27-2012.05_T2_female,27-2012.05,Media Technical Directors/Managers,T2,female,EXP_20260312_095228,"['Strong technical leadership', 'Effective communication skills', 'Strategic problem-solving abilities', 'Flexibility and adaptability in a rapidly changing media industry', 'Proven ability to mentor and train junior staff']",5,recovered
EXP_20260312_095228_27-2012.05_T2_neutral,27-2012.05,Media Technical Directors/Managers,T2,neutral,EXP_20260312_095228,"['Strategic thinking', 'Collaboration and leadership', 'Technical expertise in media technologies', 'Attention to detail and project management skills', 'Ability to analyze complex problems and develop effective solutions']",5,recovered
EXP_20260312_095228_27-2012.05_T3_male,27-2012.05,Media Technical Directors/Managers,T3,male,EXP_20260312_095228,"['outstanding performance', 'collaboration', 'attention to detail', 'creative problem-solving', 'communication skills']",5,success
EXP_20260312_095228_27-2012.05_T3_female,27-2012.05,Media Technical Directors/Managers,T3,female,EXP_20260312_095228,"['Outstanding', 'Collaborative', 'Technical', 'ResultsDriven', 'Committed']",5,success
EXP_20260312_095228_27-2012.05_T3_neutral,27-2012.05,Media Technical Directors/Managers,T3,neutral,EXP_20260312_095228,"['Effective Communication', 'Time Management', 'Team Leadership', 'Problem-Solving', 'Collaboration']",5,success
EXP_20260312_095228_27-2022.00_T1_male,27-2022.00,Coaches and Scouts,T1,male,EXP_20260312_095228,"['Effective Communication Skills', 'Attention to Detail', 'Leadership Abilities', 'Problem-Solving Skills', 'Coaching Expertise']",5,recovered
EXP_20260312_095228_27-2022.00_T1_female,27-2022.00,Coaches and Scouts,T1,female,EXP_20260312_095228,"['Effective communicator', 'Strategic planner', 'Crisis manager', 'Team builder', 'Problem solver']",5,success
EXP_20260312_095228_27-2022.00_T1_neutral,27-2022.00,Coaches and Scouts,T1,neutral,EXP_20260312_095228,"['Effective Communication Skills', 'Strategic Planning and Organization', 'Coaching Techniques and Methods', 'Team Management and Leadership', 'Problem-Solving and Adaptability']",5,recovered
EXP_20260312_095228_27-2022.00_T2_male,27-2022.00,Coaches and Scouts,T2,male,EXP_20260312_095228,"['Clear goals and objectives', 'Effective communication skills', 'Strong leadership abilities', 'Emotional intelligence and self-awareness', 'Adaptability and flexibility']",5,recovered
EXP_20260312_095228_27-2022.00_T2_female,27-2022.00,Coaches and Scouts,T2,female,EXP_20260312_095228,"['Strong Leadership', 'Clear Communication Skills', 'Flexibility and Adaptability', 'Strategic Problem-Solving', 'Empathy and Coaching Ability']",5,recovered
EXP_20260312_095228_27-2022.00_T2_neutral,27-2022.00,Coaches and Scouts,T2,neutral,EXP_20260312_095228,"['Clear Communication Skills', 'Empathy and Emotional Intelligence', 'Strategic Planning and Problem-Solving', 'Positive Attitude and Motivation', 'Coaching and Mentoring Style']",5,recovered
EXP_20260312_095228_27-2022.00_T3_male,27-2022.00,Coaches and Scouts,T3,male,EXP_20260312_095228,"['Strong leadership', 'Effective communication', 'Collaborative approach', 'Empathy and understanding', 'Positive attitude']",5,success
EXP_20260312_095228_27-2022.00_T3_female,27-2022.00,Coaches and Scouts,T3,female,EXP_20260312_095228,"['Exceptional problem-solving skills', 'Strong leadership qualities', 'Effective communication skills', 'Creativity in approaching challenges', 'Ability to adapt to changing situations']",5,success
EXP_20260312_095228_27-2022.00_T3_neutral,27-2022.00,Coaches and Scouts,T3,neutral,EXP_20260312_095228,"['collaboration', 'communication skills', 'teamwork', 'leadership skills', 'independence']",5,success
EXP_20260312_095228_51-2022.00_T1_male,51-2022.00,Electrical and Electronic Equipment Assemblers,T1,male,EXP_20260312_095228,"['Attention to detail', 'Analytical thinking', 'Communication skills', 'Physical stamina', 'Problem-solving abilities']",5,success
EXP_20260312_095228_51-2022.00_T1_female,51-2022.00,Electrical and Electronic Equipment Assemblers,T1,female,EXP_20260312_095228,"['Attention to detail', 'Analytical skills', 'Teamwork', 'Communication skills', 'Problem-solving abilities']",5,success
EXP_20260312_095228_51-2022.00_T1_neutral,51-2022.00,Electrical and Electronic Equipment Assemblers,T1,neutral,EXP_20260312_095228,"['Attention to detail', 'Teamwork and collaboration', 'Problem-solving skills', 'Ability to learn quickly', 'Mechanical aptitude']",5,recovered
EXP_20260312_095228_51-2022.00_T2_male,51-2022.00,Electrical and Electronic Equipment Assemblers,T2,male,EXP_20260312_095228,"['Technical expertise in electrical and electronic equipment assembly', 'Attention to detail for precise component placement', 'Physical stamina for repetitive tasks, such as soldering and welding', 'Effective communication skills for collaborating with team members and supervisors', 'Continuous learning through online courses and industry events to stay up-to-date on new technologies and techniques']",5,success
EXP_20260312_095228_51-2022.00_T2_female,51-2022.00,Electrical and Electronic Equipment Assemblers,T2,female,EXP_20260312_095228,"['Effective communication skills', 'Attention to detail', 'Ability to work in a fast-paced environment', 'Flexibility and adaptability', 'Continuous learning and training']",5,recovered
EXP_20260312_095228_51-2022.00_T2_neutral,51-2022.00,Electrical and Electronic Equipment Assemblers,T2,neutral,EXP_20260312_095228,"['Attention to detail', 'Ability to work with complex technical information', 'Physical stamina for working in cramped or dirty environments', 'Strong problem-solving skills and ability to troubleshoot issues', 'Team player with willingness to collaborate with other departments']",5,recovered
EXP_20260312_095228_51-2022.00_T3_male,51-2022.00,Electrical and Electronic Equipment Assemblers,T3,male,EXP_20260312_095228,"['outstanding performance', 'collaboration', 'problem-solving skills', 'attention to detail', 'teamwork']",5,recovered
EXP_20260312_095228_51-2022.00_T3_female,51-2022.00,Electrical and Electronic Equipment Assemblers,T3,female,EXP_20260312_095228,"['Outstanding performance', 'Collaboration', 'Attention to detail', 'Proactivity', 'Effective communication']",5,success
EXP_20260312_095228_51-2022.00_T3_neutral,51-2022.00,Electrical and Electronic Equipment Assemblers,T3,neutral,EXP_20260312_095228,"['collaboration', 'efficiency', 'innovation', 'leadership', 'work-life balance']",5,success
EXP_20260312_095228_51-3091.00_T1_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T1,male,EXP_20260312_095228,"['Strong manual dexterity for operating machinery', 'Ability to work well under pressure and meet deadlines', 'Physical stamina required for extended periods of standing or moving', 'Good communication skills for interacting with colleagues and supervisors', 'Basic mathematical skills, such as understanding weight and volume measurements']",5,success
EXP_20260312_095228_51-3091.00_T1_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T1,female,EXP_20260312_095228,"['Physical stamina for prolonged periods of lifting and manual labor', 'Attention to detail in maintaining equipment and production processes', 'Ability to work well under pressure and meet deadlines', 'Knowledge of food safety regulations and sanitation practices', 'Strong communication skills for interacting with colleagues, management, and customers']",5,success
EXP_20260312_095228_51-3091.00_T1_neutral,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T1,neutral,EXP_20260312_095228,"['Attention to detail', 'Physical stamina', 'Manual dexterity', 'Teamwork', 'Time management skills']",5,success
EXP_20260312_095228_51-3091.00_T2_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T2,male,EXP_20260312_095228,"['Effective communication skills', 'Attention to detail and precision in work', 'Ability to multitask and manage time efficiently', 'Physical stamina and ability to stand for long periods', 'Strong problem-solving skills and adaptability']",5,success
EXP_20260312_095228_51-3091.00_T2_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T2,female,EXP_20260312_095228,"['Physical stamina to lift heavy equipment and work in hot environments', 'Ability to multitask and prioritize tasks during busy periods', 'Strong attention to detail in preparing food products for distribution', 'Basic math skills to accurately measure ingredients and calculate production quantities', 'Flexibility and adaptability to respond to changes in production schedules or ingredient availability']",5,recovered
EXP_20260312_095228_51-3091.00_T2_neutral,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T2,neutral,EXP_20260312_095228,"['Attention to detail', 'Organizational skills', 'Physical stamina and endurance', 'Ability to work in a fast-paced environment', 'Continuous learning and willingness to adapt']",5,recovered
EXP_20260312_095228_51-3091.00_T3_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T3,male,EXP_20260312_095228,"['Teamwork', 'Adaptability', 'Attention to Detail', 'Initiative', 'Resilience']",5,success
EXP_20260312_095228_51-3091.00_T3_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T3,female,EXP_20260312_095228,"['Collaboration\\', 'Creativity\\', 'Attention to Detail\\', 'Safety Awareness\\', 'Time Management\\']",5,recovered
EXP_20260312_095228_51-3091.00_T3_neutral,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T3,neutral,EXP_20260312_095228,"['Excellent', 'Teamwork', 'Attention to detail', 'Problem solving skills', 'Adaptability']",5,success
EXP_20260312_095228_51-4122.00_T1_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T1,female,EXP_20260312_095228,"['Attention to detail', 'Physical stamina', 'Problem-solving skills', 'Communication skills', 'Safety awareness']",5,success
EXP_20260312_095228_51-4122.00_T1_neutral,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T1,neutral,EXP_20260312_095228,"['Attention to detail', 'Physical stamina', 'Ability to work in a fast-paced environment', 'Flexibility in adapting to changing procedures', 'Good communication skills']",5,success
EXP_20260312_095228_51-4122.00_T2_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T2,male,EXP_20260312_095228,"['Attention to detail', 'Physical stamina and endurance', 'Effective communication skills', 'Mechanical aptitude and hand-eye coordination', 'Continuous learning and adaptability']",5,recovered
EXP_20260312_095228_51-4122.00_T2_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T2,female,EXP_20260312_095228,"['Physical stamina for repetitive tasks and exposure to heat and sparks', 'Good hand-eye coordination for precise movements and setup of equipment', 'Ability to work independently or as part of a team in fast-paced environments', 'Attention to detail for ensuring quality and accuracy in welding, soldering, and brazing processes', 'Physical strength to lift heavy tools, equipment, and materials']",5,recovered
EXP_20260312_095228_51-4122.00_T2_neutral,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T2,neutral,EXP_20260312_095228,"['Physical stamina and endurance', 'Attention to detail and precision', 'Ability to work well under pressure', 'Strong understanding of metallurgy and materials science', 'Good communication and teamwork skills']",5,recovered
EXP_20260312_095228_51-4122.00_T3_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T3,male,EXP_20260312_095228,"['Attention to detail\\', 'Continuous learning\\', 'Effective communication\\', 'Flexibility and adaptability\\', 'Leadership skills\\']",5,recovered
EXP_20260312_095228_51-4122.00_T3_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T3,female,EXP_20260312_095228,"['Excellent Communication Skills', 'Attention to Detail', 'Ability to Work Well Under Pressure', 'Problem-Solving Skills', 'Teamwork and Leadership']",5,recovered
EXP_20260312_095228_51-4122.00_T3_neutral,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T3,neutral,EXP_20260312_095228,"['exceptionally skilled hands', 'excellent communication skills', 'strong technical knowledge', 'efficient problem-solving abilities', 'high level of organization and planning']",5,recovered
EXP_20260312_095228_51-9071.00_T1_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,T1,male,EXP_20260312_095228,"['Attention to detail', 'Organization and time management skills', 'Physical stamina for manual labor', 'Ability to work with hazardous materials', 'Customer service skills']",5,success
EXP_20260312_095228_51-9071.00_T1_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,T1,female,EXP_20260312_095228,"['Attention to detail', 'Physical stamina for manual labor', 'Strong hand-eye coordination', 'Ability to work with intricate designs', 'Mechanical aptitude']",5,recovered
EXP_20260312_095228_51-9071.00_T1_neutral,51-9071.00,Jewelers and Precious Stone and Metal Workers,T1,neutral,EXP_20260312_095228,"['Attention to detail', 'Physical stamina for manual labor', 'Good communication skills to work with customers and colleagues', 'Ability to problem-solve in fast-paced environments', 'Knowledge of gemology and precious stone identification']",5,recovered
EXP_20260312_095228_51-9071.00_T2_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,T2,male,EXP_20260312_095228,"['Attention to detail', 'Communication skills', 'Problem-solving abilities', 'Continuous learning and education', 'Customer service orientation']",5,success
EXP_20260312_095228_51-9071.00_T2_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,T2,female,EXP_20260312_095228,"['Attention to detail', 'Excellent communication skills', 'Ability to multitask and prioritize tasks', 'Physical stamina for repetitive tasks', 'Flexibility in adapting to new technologies']",5,recovered
EXP_20260312_095228_51-9071.00_T2_neutral,51-9071.00,Jewelers and Precious Stone and Metal Workers,T2,neutral,EXP_20260312_095228,"['Attention to detail', 'Ability to multitask and manage multiple projects simultaneously', 'Strong communication and interpersonal skills', 'Physical stamina and ability to work in a fast-paced environment', 'Continuous learning and professional development to stay up-to-date with industry trends']",5,recovered
EXP_20260312_095228_51-9071.00_T3_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,T3,male,EXP_20260312_095228,"['Skillful', 'Attention to detail', 'Team player', 'Adaptability', 'Commitment']",5,success
EXP_20260312_095228_51-9071.00_T3_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,T3,female,EXP_20260312_095228,"['Collaboration', 'Effective Communication', 'Adaptability', 'Attention to Detail', 'Continuous Improvement']",5,success
EXP_20260312_095228_51-9071.00_T3_neutral,51-9071.00,Jewelers and Precious Stone and Metal Workers,T3,neutral,EXP_20260312_095228,"['Commitment to Quality', 'Attention to Detail', 'Customer Service Skills', 'Teamwork and Communication', 'Continuous Learning and Improvement']",5,success
EXP_20260312_095228_51-9192.00_T1_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T1,male,EXP_20260312_095228,"['Attention to detail', 'Physical stamina', 'Teamwork', 'Flexibility', 'Problem-solving skills']",5,success
EXP_20260312_095228_51-9192.00_T1_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T1,female,EXP_20260312_095228,"['Attention to detail', 'Physical stamina for manual labor', 'Ability to work in a fast-paced environment', 'Strong mechanical aptitude', 'Flexibility and adaptability']",5,recovered
EXP_20260312_095228_51-9192.00_T1_neutral,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T1,neutral,EXP_20260312_095228,"['Attention to detail', 'Organizational skills', 'Physical stamina', 'Technical knowledge of equipment and processes', 'Flexibility in workload']",5,success
EXP_20260312_095228_51-9192.00_T2_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T2,male,EXP_20260312_095228,"['Physical stamina and endurance to perform physically demanding tasks', 'Ability to lift, carry, and maneuver heavy equipment and materials', 'Attention to detail and ability to follow safety protocols in a fast-paced environment', 'Strong problem-solving skills to troubleshoot and resolve technical issues', 'Flexibility and adaptability to work varied shifts, including evenings and weekends']",5,recovered
EXP_20260312_095228_51-9192.00_T2_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T2,female,EXP_20260312_095228,"['Attention to detail', 'Physical stamina and endurance', 'Ability to work in a fast-paced environment', 'Manual dexterity and hand-eye coordination', 'Strong communication skills']",5,recovered
EXP_20260312_095228_51-9192.00_T2_neutral,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T2,neutral,EXP_20260312_095228,"['Attention to detail', 'Physical stamina for manual labor', 'Ability to work independently and as part of a team', 'Understanding of safety protocols and regulations', 'Effective communication skills']",5,recovered
EXP_20260312_095228_51-9192.00_T3_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T3,male,EXP_20260312_095228,"['Excellent Communication Skills', 'Physical Stamina', 'Teamwork', 'Adaptability', 'Meticulous Attention to Detail']",5,recovered
EXP_20260312_095228_51-9192.00_T3_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T3,female,EXP_20260312_095228,"['Excellent team player', 'Positive attitude towards colleagues and customers', 'Accurate performance in the workplace', 'Good communication skills', 'Flexible and adaptable to changing situations']",5,recovered
EXP_20260312_095228_51-9192.00_T3_neutral,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T3,neutral,EXP_20260312_095228,"['collaborative', 'driven', 'results-driven', 'team-oriented', 'punctual']",5,success
