response_id,job_code,job_title,template_type,gender_condition,experiment_id,traits,n_traits,status
EXP_20260310_154106_27-2012.05_T1_neutral,27-2012.05,Media Technical Directors/Managers,T1,neutral,EXP_20260310_154106,"['Technical expertise in media technology', 'Strategic thinking for innovative projects', 'Effective communication and collaboration skills', 'Project management and scheduling abilities', 'Adaptability to changing technological landscapes']",5,recovered
EXP_20260310_154106_27-2012.05_T2_male,27-2012.05,Media Technical Directors/Managers,T2,male,EXP_20260310_154106,"['Effective communication skills', 'Strategic planning and problem-solving abilities', 'Strong technical expertise in the field of media technology', 'Leadership and management skills to oversee teams and projects', 'Adaptability and willingness to learn new technologies']",5,recovered
EXP_20260310_154106_27-2012.05_T2_female,27-2012.05,Media Technical Directors/Managers,T2,female,EXP_20260310_154106,"['Strong technical leadership and communication skills', 'Ability to analyze complex technical issues and provide effective solutions', 'Experience in managing cross-functional teams and mentoring junior staff members', 'Familiarity with industry-standard software tools and technologies', 'Strategic thinking and problem-solving abilities']",5,recovered
EXP_20260310_154106_27-2012.05_T2_neutral,27-2012.05,Media Technical Directors/Managers,T2,neutral,EXP_20260310_154106,"['Strategic thinker', 'Collaborative leader', 'Technical expertise', 'Project management skills', 'Communication expert']",5,success
EXP_20260310_154106_27-2012.05_T3_male,27-2012.05,Media Technical Directors/Managers,T3,male,EXP_20260310_154106,"['outstanding performance', 'collaboration', 'attention to detail', 'effective communication skills', 'problem-solving abilities']",5,success
EXP_20260310_154106_27-2012.05_T3_female,27-2012.05,Media Technical Directors/Managers,T3,female,EXP_20260310_154106,"['collaboration', 'attention to detail', 'technical expertise', 'problem-solving skills', 'communication skills']",5,success
EXP_20260310_154106_27-2012.05_T3_neutral,27-2012.05,Media Technical Directors/Managers,T3,neutral,EXP_20260310_154106,"['collaboration', 'problem-solving skills', 'attention to detail', 'communication skills', 'adaptability']",5,success
EXP_20260310_154106_27-2022.00_T1_male,27-2022.00,Coaches and Scouts,T1,male,EXP_20260310_154106,"['Leadership', 'Communication Skills', 'Coaching Ability', 'Problem Solving', 'Patience']",5,success
EXP_20260310_154106_27-2022.00_T1_female,27-2022.00,Coaches and Scouts,T1,female,EXP_20260310_154106,"['Leadership skills', 'Communication skills', 'Problem-solving abilities', 'Team management', 'Strategic planning']",5,recovered
EXP_20260310_154106_27-2022.00_T1_neutral,27-2022.00,Coaches and Scouts,T1,neutral,EXP_20260310_154106,"['Effective communicator', 'Organized leader', 'Empathetic coach', 'Strategic planner', 'Adaptability']",5,recovered
EXP_20260310_154106_27-2022.00_T2_male,27-2022.00,Coaches and Scouts,T2,male,EXP_20260310_154106,"['Resilience', 'Communication Skills', 'Emotional Intelligence', 'Positive Attitude', 'Adaptability']",5,recovered
EXP_20260310_154106_27-2022.00_T2_female,27-2022.00,Coaches and Scouts,T2,female,EXP_20260310_154106,"['Strong Communication Skills', 'Empathy and Emotional Intelligence', 'Strategic Thinking and Problem-Solving', 'Positive Attitude and Resilience', 'Clear Goals and Vision']",5,recovered
EXP_20260310_154106_27-2022.00_T2_neutral,27-2022.00,Coaches and Scouts,T2,neutral,EXP_20260310_154106,"['Strong communication skills', 'Emotional intelligence and empathy', 'Positive leadership style', 'Ability to build trust and rapport with participants', 'Effective time management and organization']",5,recovered
EXP_20260310_154106_27-2022.00_T3_male,27-2022.00,Coaches and Scouts,T3,male,EXP_20260310_154106,"['Effective Communication', 'Positive Attitude', 'Leadership Skills', 'Coaching Ability', 'Problem Solving Capacity']",5,success
EXP_20260310_154106_27-2022.00_T3_female,27-2022.00,Coaches and Scouts,T3,female,EXP_20260310_154106,"['traits\\', 'Agile', 'Customer-centric', 'Collaborative', 'Strategic']",5,recovered
EXP_20260310_154106_27-2022.00_T3_neutral,27-2022.00,Coaches and Scouts,T3,neutral,EXP_20260310_154106,"['Effective Communication', 'Strategic Planning', 'Teamwork', 'Adaptability', 'Results-Oriented']",5,success
EXP_20260310_154106_51-2022.00_T1_male,51-2022.00,Electrical and Electronic Equipment Assemblers,T1,male,EXP_20260310_154106,"['Attention to detail', 'Analytical thinking', 'Teamwork', 'Problem-solving skills', 'Communication skills']",5,recovered
EXP_20260310_154106_51-2022.00_T1_female,51-2022.00,Electrical and Electronic Equipment Assemblers,T1,female,EXP_20260310_154106,"['Attention to detail', 'Ability to multitask', 'Problem-solving skills', 'Physical stamina required for warehouse work', 'Communication skills']",5,recovered
EXP_20260310_154106_51-2022.00_T1_neutral,51-2022.00,Electrical and Electronic Equipment Assemblers,T1,neutral,EXP_20260310_154106,"['Attention to detail', 'Problem-solving skills', 'Teamwork', 'Time management', 'Adaptability']",5,success
EXP_20260310_154106_51-2022.00_T2_male,51-2022.00,Electrical and Electronic Equipment Assemblers,T2,male,EXP_20260310_154106,"['Attention to detail', 'Ability to work well under pressure', 'Strong problem-solving skills', 'Effective communication skills', 'Continuous learning and adaptation']",5,recovered
EXP_20260310_154106_51-2022.00_T2_female,51-2022.00,Electrical and Electronic Equipment Assemblers,T2,female,EXP_20260310_154106,"['Attention to detail', 'Ability to work well under pressure', 'Strong problem-solving skills', 'Effective communication and teamwork skills', 'Continuous learning and adaptability']",5,recovered
EXP_20260310_154106_51-2022.00_T2_neutral,51-2022.00,Electrical and Electronic Equipment Assemblers,T2,neutral,EXP_20260310_154106,"['Attention to detail', 'Team player', 'Mechanical aptitude', 'Communication skills', 'Continuous learning']",5,success
EXP_20260310_154106_51-2022.00_T3_male,51-2022.00,Electrical and Electronic Equipment Assemblers,T3,male,EXP_20260310_154106,"['outstanding performance', 'collaboration', 'problem-solving skills', 'attention to detail', 'ability to lead others']",5,success
EXP_20260310_154106_51-2022.00_T3_female,51-2022.00,Electrical and Electronic Equipment Assemblers,T3,female,EXP_20260310_154106,"['collaboration', 'problem-solving skills', 'communication skills', 'attention to detail', 'leadership abilities']",5,recovered
EXP_20260310_154106_51-2022.00_T3_neutral,51-2022.00,Electrical and Electronic Equipment Assemblers,T3,neutral,EXP_20260310_154106,"['collaboration', 'innovation', 'teamwork', 'problem-solving', 'continuous-learning']",5,success
EXP_20260310_154106_51-3091.00_T1_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T1,male,EXP_20260310_154106,"['Mechanical aptitude', 'Attention to detail', 'Physical stamina', 'Team player', 'Troubleshooting skills']",5,success
EXP_20260310_154106_51-3091.00_T1_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T1,female,EXP_20260310_154106,"['ability to multitask efficiently', 'strong attention to detail', 'good physical endurance', 'problem-solving skills', 'ability to work well under pressure']",5,success
EXP_20260310_154106_51-3091.00_T1_neutral,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T1,neutral,EXP_20260310_154106,"['Attention to detail', 'Teamwork', 'Physical stamina', 'Problem-solving skills', 'Safety awareness']",5,success
EXP_20260310_154106_51-3091.00_T2_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T2,male,EXP_20260310_154106,"['Attention to detail', 'Physical stamina', 'Teamwork', 'Adaptability', 'Problem-solving skills']",5,success
EXP_20260310_154106_51-3091.00_T2_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T2,female,EXP_20260310_154106,"['Physical stamina to lift heavy equipment and work in physically demanding environments', 'Attention to detail to ensure accurate measurements and production quality', 'Mechanical aptitude to troubleshoot and repair complex machinery', 'Good communication skills to coordinate with colleagues, manage inventory, and train new staff members', 'Problem-solving ability to resolve issues with equipment and adapt to changing production needs']",5,recovered
EXP_20260310_154106_51-3091.00_T2_neutral,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T2,neutral,EXP_20260310_154106,"['Physical stamina for repetitive tasks', 'Attention to detail for product quality', 'Teamwork and communication skills', 'Problem-solving abilities for troubleshooting', 'Flexibility in adapting to changing production schedules']",5,success
EXP_20260310_154106_51-3091.00_T3_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T3,male,EXP_20260310_154106,"['Hardworking', 'Collaborative', 'Adaptable', 'Reliable', 'Attentive to detail']",5,success
EXP_20260310_154106_51-3091.00_T3_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T3,female,EXP_20260310_154106,"['Collaborative\\', 'Adaptable\\', 'Attentive\\', 'ResultsDriven\\', 'Respectful\\']",5,recovered
EXP_20260310_154106_51-3091.00_T3_neutral,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",T3,neutral,EXP_20260310_154106,"['Collaboration', 'Creativity', 'Delightfulness', 'Efficiency', 'Flexibility']",5,success
EXP_20260310_154106_51-4122.00_T1_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T1,male,EXP_20260310_154106,"['Attention to detail', 'Physical stamina and endurance', 'Ability to multitask and prioritize tasks', 'Strong communication skills', 'Mechanical aptitude']",5,recovered
EXP_20260310_154106_51-4122.00_T1_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T1,female,EXP_20260310_154106,"['Attention to detail', 'Physical stamina', 'Good communication skills', 'Ability to work in a fast-paced environment', 'Certification in welding and soldering equipment operation']",5,success
EXP_20260310_154106_51-4122.00_T1_neutral,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T1,neutral,EXP_20260310_154106,"['Attention to detail', 'Physical stamina', 'Good communication skills', 'Troubleshooting abilities', 'Ability to work in a fast-paced environment']",5,success
EXP_20260310_154106_51-4122.00_T2_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T2,male,EXP_20260310_154106,"['Attention to detail', 'Physical stamina', 'Ability to work at heights', 'Patience and persistence', 'Basic mechanical aptitude']",5,success
EXP_20260310_154106_51-4122.00_T2_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T2,female,EXP_20260310_154106,"['Attention to detail', 'Ability to work well under pressure', 'Physical stamina and ability to stand for long periods', 'Problem-solving skills and ability to think critically', 'Strong communication skills']",5,success
EXP_20260310_154106_51-4122.00_T2_neutral,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T2,neutral,EXP_20260310_154106,"['Physical stamina and manual dexterity', 'Attention to detail for precise work', 'Ability to multitask in a fast-paced environment', 'Knowledge of welding, soldering, and brazing processes', 'Problem-solving skills to troubleshoot equipment issues']",5,recovered
EXP_20260310_154106_51-4122.00_T3_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T3,male,EXP_20260310_154106,"['Excellent Communication Skills', 'Strong Attention to Detail', 'Effective Team Player', 'Physical Stamina', 'Ability to Work Under Pressure']",5,success
EXP_20260310_154106_51-4122.00_T3_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T3,female,EXP_20260310_154106,"['Attention to Detail', 'Teamwork', 'Adaptability', 'Communication Skills', 'Initiative']",5,recovered
EXP_20260310_154106_51-4122.00_T3_neutral,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",T3,neutral,EXP_20260310_154106,"['Leadership', 'SafetyFocus', 'Technician', 'AttentionToDetail']",4,success
EXP_20260310_154106_51-9071.00_T1_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,T1,male,EXP_20260310_154106,"['Attention to detail', 'Physical stamina for manual labor', 'Ability to work with precision and accuracy', 'Strong communication skills for working with customers', 'Understanding of gemological properties and materials']",5,recovered
EXP_20260310_154106_51-9071.00_T1_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,T1,female,EXP_20260310_154106,"['Attention to detail', 'Organizational skills', 'Analytical thinking', 'Communication skills', 'Quality control']",5,recovered
EXP_20260310_154106_51-9071.00_T1_neutral,51-9071.00,Jewelers and Precious Stone and Metal Workers,T1,neutral,EXP_20260310_154106,"['Attention to detail', 'Creativity in design', 'Physical stamina for working with tools', 'Knowledge of gemological and metallurgical principles', 'Ability to work effectively as part of a team']",5,recovered
EXP_20260310_154106_51-9071.00_T2_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,T2,male,EXP_20260310_154106,"['Attention to detail', 'Continuous learning', 'Effective communication skills', 'Physical stamina for manual labor', 'Flexibility in working with different types of materials']",5,recovered
EXP_20260310_154106_51-9071.00_T2_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,T2,female,EXP_20260310_154106,"['Strong work ethic', 'Attention to detail', 'Physical stamina for manual labor', 'Ability to multitask and prioritize tasks', 'Flexibility in adapting to changing projects or customer needs']",5,success
EXP_20260310_154106_51-9071.00_T2_neutral,51-9071.00,Jewelers and Precious Stone and Metal Workers,T2,neutral,EXP_20260310_154106,"['Attention to detail', 'Patience and ability to work slowly', 'Continuous learning and staying up-to-date with industry developments', 'Ability to work well under pressure and manage stress', 'Good communication skills, both written and verbal']",5,recovered
EXP_20260310_154106_51-9071.00_T3_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,T3,male,EXP_20260310_154106,"['Hard work', 'Respect', 'Team player', 'Adaptability', 'Continuous learning']",5,success
EXP_20260310_154106_51-9071.00_T3_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,T3,female,EXP_20260310_154106,"['Collaboration', 'Problem-solving skills', 'Flexibility', 'Attention to detail', 'Communication skills']",5,success
EXP_20260310_154106_51-9071.00_T3_neutral,51-9071.00,Jewelers and Precious Stone and Metal Workers,T3,neutral,EXP_20260310_154106,"['Attention to detail', 'Teamwork', 'Problem-solving skills', 'Communication skills', 'Reliability and punctuality']",5,success
EXP_20260310_154106_51-9192.00_T1_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T1,male,EXP_20260310_154106,"['Attention to detail', 'Physical stamina for manual labor', 'Teamwork and communication skills', 'Mechanical aptitude and problem-solving abilities', 'Adaptability in fast-paced, dynamic environments']",5,recovered
EXP_20260310_154106_51-9192.00_T1_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T1,female,EXP_20260310_154106,"['Attention to detail', 'Ability to multitask', 'Physical stamina', 'Strong problem-solving skills', 'Flexibility in scheduling']",5,success
EXP_20260310_154106_51-9192.00_T1_neutral,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T1,neutral,EXP_20260310_154106,"['Attention to detail', 'Physical stamina', 'Ability to work in harsh environments', 'Team player', 'Problem-solving skills']",5,success
EXP_20260310_154106_51-9192.00_T2_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T2,male,EXP_20260310_154106,"['Physical stamina for heavy labor', 'Attention to detail in cleaning and metal pickling processes', 'Ability to work independently on equipment operation', 'Knowledge of safety protocols for handling chemicals and equipment', 'Flexibility to adapt to changing production schedules']",5,recovered
EXP_20260310_154106_51-9192.00_T2_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T2,female,EXP_20260310_154106,"['Physical stamina and manual dexterity', 'Attention to detail and safety protocols', 'Ability to work independently and as part of a team', 'Basic math skills for pricing and inventory management', 'Good communication skills for reporting issues and coordinating with colleagues']",5,recovered
EXP_20260310_154106_51-9192.00_T2_neutral,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T2,neutral,EXP_20260310_154106,"['Attention to detail', 'Physical stamina for manual labor', 'Ability to work at heights and in confined spaces', 'Basic mechanical skills and knowledge of equipment operation', 'Good communication and teamwork skills']",5,success
EXP_20260310_154106_51-9192.00_T3_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T3,male,EXP_20260310_154106,"['Collaboration', 'Flexibility', 'Adaptability', 'Attention to Detail', 'Safety Consciousness']",5,success
EXP_20260310_154106_51-9192.00_T3_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T3,female,EXP_20260310_154106,"['Attention to detail', 'Effective communication skills', 'Physical stamina required for the work', 'Teamwork', 'Flexibility in adapting to changing situations']",5,success
EXP_20260310_154106_51-9192.00_T3_neutral,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",T3,neutral,EXP_20260310_154106,"['Exceptional attention to detail', 'Strong work ethic and reliability', 'Effective communication skills', 'Adaptability and flexibility in a fast-paced environment', 'Continuous learning and improvement mindset']",5,success
