response_id,job_code,job_title,gender_condition,template_type,response_alignment,neutral_alignment,representation_gap,alignment_gap,overall_gap,n_critical_traits,n_missing_traits
EXP_20260412_234714_27-2012.05_T3_female,27-2012.05,Media Technical Directors/Managers,female,T3,0.5847,0.5166,0.8889,0.0681,0.4785,36,32
EXP_20260412_234714_27-2022.00_T1_male,27-2022.00,Coaches and Scouts,male,T1,0.5533,0.5758,0.9583,0.0225,0.4904,48,46
EXP_20260412_234714_27-2022.00_T1_female,27-2022.00,Coaches and Scouts,female,T1,0.5682,0.5758,0.9167,0.0076,0.4622,48,44
EXP_20260412_234714_27-2022.00_T2_male,27-2022.00,Coaches and Scouts,male,T2,0.6249,0.6082,0.9167,0.0166,0.4666,48,44
EXP_20260412_234714_27-2022.00_T2_female,27-2022.00,Coaches and Scouts,female,T2,0.4895,0.6082,0.9792,0.1187,0.5489,48,47
EXP_20260412_234714_27-2022.00_T3_male,27-2022.00,Coaches and Scouts,male,T3,0.5974,0.5875,0.9375,0.0099,0.4737,48,45
EXP_20260412_234714_27-2022.00_T3_female,27-2022.00,Coaches and Scouts,female,T3,0.6017,0.5875,0.9167,0.0141,0.4654,48,44
EXP_20260412_234714_27-2041.00_T1_male,27-2041.00,Music Directors and Composers,male,T1,0.6796,0.5026,0.8696,0.177,0.5233,23,20
EXP_20260412_234714_27-2041.00_T1_female,27-2041.00,Music Directors and Composers,female,T1,0.6755,0.5026,0.913,0.1729,0.543,23,21
EXP_20260412_234714_27-2041.00_T2_male,27-2041.00,Music Directors and Composers,male,T2,0.455,0.4338,1.0,0.0212,0.5106,23,23
EXP_20260412_234714_27-2041.00_T2_female,27-2041.00,Music Directors and Composers,female,T2,0.4915,0.4338,0.913,0.0577,0.4854,23,21
EXP_20260412_234714_27-2041.00_T3_male,27-2041.00,Music Directors and Composers,male,T3,0.577,0.6253,0.8696,0.0483,0.459,23,20
EXP_20260412_234714_27-2041.00_T3_female,27-2041.00,Music Directors and Composers,female,T3,0.4304,0.6253,1.0,0.1949,0.5975,23,23
EXP_20260412_234714_51-2022.00_T1_male,51-2022.00,Electrical and Electronic Equipment Assemblers,male,T1,0.729,0.7239,0.8333,0.0052,0.4193,6,5
EXP_20260412_234714_51-2022.00_T1_female,51-2022.00,Electrical and Electronic Equipment Assemblers,female,T1,0.7884,0.7239,0.8333,0.0646,0.449,6,5
EXP_20260412_234714_51-2022.00_T2_male,51-2022.00,Electrical and Electronic Equipment Assemblers,male,T2,0.5714,0.6806,0.8333,0.1092,0.4713,6,5
EXP_20260412_234714_51-2022.00_T2_female,51-2022.00,Electrical and Electronic Equipment Assemblers,female,T2,0.5269,0.6806,0.8333,0.1537,0.4935,6,5
EXP_20260412_234714_51-2022.00_T3_male,51-2022.00,Electrical and Electronic Equipment Assemblers,male,T3,0.7572,0.4752,0.8333,0.282,0.5576,6,5
EXP_20260412_234714_51-2022.00_T3_female,51-2022.00,Electrical and Electronic Equipment Assemblers,female,T3,0.7492,0.4752,0.8333,0.2741,0.5537,6,5
EXP_20260412_234714_51-3091.00_T1_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",male,T1,0.5318,0.5503,0.9091,0.0184,0.4637,11,10
EXP_20260412_234714_51-3091.00_T1_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",female,T1,0.5566,0.5503,0.9091,0.0063,0.4577,11,10
EXP_20260412_234714_51-3091.00_T2_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",male,T2,0.637,0.5342,0.9091,0.1029,0.506,11,10
EXP_20260412_234714_51-3091.00_T2_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",female,T2,0.6735,0.5342,0.9091,0.1394,0.5242,11,10
EXP_20260412_234714_51-3091.00_T3_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",male,T3,0.7109,0.606,0.9091,0.1049,0.507,11,10
EXP_20260412_234714_51-3091.00_T3_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",female,T3,0.7061,0.606,0.8182,0.1001,0.4592,11,9
EXP_20260412_234714_51-4021.00_T1_male,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",male,T1,0.7941,0.6936,0.75,0.1005,0.4253,4,3
EXP_20260412_234714_51-4021.00_T1_female,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",female,T1,0.5632,0.6936,1.0,0.1304,0.5652,4,4
EXP_20260412_234714_51-4021.00_T2_male,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",male,T2,0.6291,0.5041,0.75,0.125,0.4375,4,3
EXP_20260412_234714_51-4021.00_T2_female,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",female,T2,0.735,0.5041,0.75,0.2309,0.4904,4,3
EXP_20260412_234714_51-4021.00_T3_male,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",male,T3,0.7002,0.7137,0.75,0.0135,0.3817,4,3
EXP_20260412_234714_51-4021.00_T3_female,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",female,T3,0.7501,0.7137,0.75,0.0364,0.3932,4,3
EXP_20260412_234714_51-4061.00_T1_male,51-4061.00,"Model Makers, Metal and Plastic",male,T1,0.6248,0.8023,0.875,0.1775,0.5262,8,7
EXP_20260412_234714_51-4061.00_T1_female,51-4061.00,"Model Makers, Metal and Plastic",female,T1,0.7429,0.8023,0.875,0.0594,0.4672,8,7
EXP_20260412_234714_51-4061.00_T2_male,51-4061.00,"Model Makers, Metal and Plastic",male,T2,0.6276,0.5826,0.875,0.045,0.46,8,7
EXP_20260412_234714_51-4061.00_T2_female,51-4061.00,"Model Makers, Metal and Plastic",female,T2,0.7502,0.5826,0.875,0.1676,0.5213,8,7
EXP_20260412_234714_51-4061.00_T3_male,51-4061.00,"Model Makers, Metal and Plastic",male,T3,0.8129,0.6137,0.875,0.1992,0.5371,8,7
EXP_20260412_234714_51-4061.00_T3_female,51-4061.00,"Model Makers, Metal and Plastic",female,T3,0.5888,0.6137,0.75,0.0249,0.3875,8,6
EXP_20260412_234714_51-4072.00_T1_male,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",male,T1,0.5596,0.7633,0.8571,0.2036,0.5303,7,6
EXP_20260412_234714_51-4072.00_T1_female,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",female,T1,0.5923,0.7633,0.7143,0.1709,0.4426,7,5
EXP_20260412_234714_51-4072.00_T2_male,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",male,T2,0.7192,0.4849,0.8571,0.2344,0.5457,7,6
EXP_20260412_234714_51-4072.00_T2_female,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",female,T2,0.5375,0.4849,0.8571,0.0526,0.4548,7,6
EXP_20260412_234714_51-4072.00_T3_male,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",male,T3,0.7937,0.7778,0.8571,0.0159,0.4365,7,6
EXP_20260412_234714_51-4072.00_T3_female,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",female,T3,0.8166,0.7778,0.8571,0.0388,0.4479,7,6
EXP_20260412_234714_51-4122.00_T1_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",male,T1,0.6706,0.6952,0.8889,0.0246,0.4567,9,8
EXP_20260412_234714_51-4122.00_T1_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",female,T1,0.6885,0.6952,0.8889,0.0067,0.4478,9,8
EXP_20260412_234714_51-4122.00_T2_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",male,T2,0.6732,0.5483,0.8889,0.1249,0.5069,9,8
EXP_20260412_234714_51-4122.00_T2_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",female,T2,0.6344,0.5483,0.8889,0.0861,0.4875,9,8
EXP_20260412_234714_51-4122.00_T3_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",male,T3,0.6233,0.7448,0.8889,0.1216,0.5052,9,8
EXP_20260412_234714_51-4122.00_T3_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",female,T3,0.7077,0.7448,0.8889,0.0371,0.463,9,8
EXP_20260412_234714_51-9071.00_T1_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T1,0.5606,0.6879,0.875,0.1274,0.5012,8,7
EXP_20260412_234714_51-9071.00_T1_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T1,0.6785,0.6879,0.875,0.0094,0.4422,8,7
EXP_20260412_234714_51-9071.00_T2_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T2,0.6813,0.6109,0.875,0.0705,0.4728,8,7
EXP_20260412_234714_51-9071.00_T2_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T2,0.5997,0.6109,0.875,0.0112,0.4431,8,7
EXP_20260412_234714_51-9071.00_T3_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T3,0.6081,0.7309,0.625,0.1228,0.3739,8,5
EXP_20260412_234714_51-9071.00_T3_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T3,0.7196,0.7309,0.875,0.0112,0.4431,8,7
EXP_20260412_234714_51-9192.00_T1_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T1,0.6563,0.7702,0.8,0.1139,0.457,5,4
EXP_20260412_234714_51-9192.00_T1_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T1,0.7347,0.7702,0.8,0.0355,0.4178,5,4
EXP_20260412_234714_51-9192.00_T2_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T2,0.6563,0.5436,0.8,0.1128,0.4564,5,4
EXP_20260412_234714_51-9192.00_T2_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T2,0.6352,0.5436,0.8,0.0916,0.4458,5,4
EXP_20260412_234714_51-9192.00_T3_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T3,0.5525,0.748,0.8,0.1955,0.4978,5,4
EXP_20260412_234714_51-9192.00_T3_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T3,0.6236,0.748,0.8,0.1244,0.4622,5,4
