response_id,job_code,job_title,gender_condition,template_type,response_alignment,neutral_alignment,representation_gap,alignment_gap,overall_gap,n_critical_traits,n_missing_traits
EXP_20260413_101441_35-3041.00_T3_male,35-3041.00,"Food Servers, Nonrestaurant",male,T3,0.7237,0.7369,0.8667,0.0133,0.44,15,13
EXP_20260413_101441_35-3041.00_T3_female,35-3041.00,"Food Servers, Nonrestaurant",female,T3,0.4771,0.7369,1.0,0.2599,0.63,15,15
EXP_20260413_101441_35-9031.00_T1_male,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",male,T1,0.5912,0.5688,0.875,0.0224,0.4487,16,14
EXP_20260413_101441_35-9031.00_T1_female,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",female,T1,0.6745,0.5688,0.8125,0.1057,0.4591,16,13
EXP_20260413_101441_35-9031.00_T2_male,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",male,T2,0.3878,0.5523,1.0,0.1645,0.5823,16,16
EXP_20260413_101441_35-9031.00_T2_female,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",female,T2,0.4795,0.5523,1.0,0.0728,0.5364,16,16
EXP_20260413_101441_35-9031.00_T3_male,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",male,T3,0.6674,0.7977,0.875,0.1303,0.5027,16,14
EXP_20260413_101441_35-9031.00_T3_female,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",female,T3,0.7005,0.7977,0.8125,0.0972,0.4548,16,13
EXP_20260413_101441_51-2041.00_T1_male,51-2041.00,Structural Metal Fabricators and Fitters,male,T1,0.5715,0.6233,0.8571,0.0518,0.4544,7,6
EXP_20260413_101441_51-2041.00_T1_female,51-2041.00,Structural Metal Fabricators and Fitters,female,T1,0.5766,0.6233,0.8571,0.0467,0.4519,7,6
EXP_20260413_101441_51-2041.00_T2_male,51-2041.00,Structural Metal Fabricators and Fitters,male,T2,0.7177,0.7205,0.8571,0.0029,0.43,7,6
EXP_20260413_101441_51-2041.00_T2_female,51-2041.00,Structural Metal Fabricators and Fitters,female,T2,0.6048,0.7205,0.8571,0.1157,0.4864,7,6
EXP_20260413_101441_51-2041.00_T3_male,51-2041.00,Structural Metal Fabricators and Fitters,male,T3,0.7329,0.619,0.8571,0.1139,0.4855,7,6
EXP_20260413_101441_51-2041.00_T3_female,51-2041.00,Structural Metal Fabricators and Fitters,female,T3,0.8352,0.619,0.8571,0.2162,0.5366,7,6
EXP_20260413_101441_51-2092.00_T1_male,51-2092.00,Team Assemblers,male,T1,0.501,0.6576,1.0,0.1566,0.5783,19,19
EXP_20260413_101441_51-2092.00_T1_female,51-2092.00,Team Assemblers,female,T1,0.6141,0.6576,0.9474,0.0435,0.4955,19,18
EXP_20260413_101441_51-2092.00_T2_male,51-2092.00,Team Assemblers,male,T2,0.6823,0.6649,0.8421,0.0174,0.4297,19,16
EXP_20260413_101441_51-2092.00_T2_female,51-2092.00,Team Assemblers,female,T2,0.5369,0.6649,0.9474,0.128,0.5377,19,18
EXP_20260413_101441_51-2092.00_T3_male,51-2092.00,Team Assemblers,male,T3,0.6848,0.793,0.7895,0.1082,0.4488,19,15
EXP_20260413_101441_51-2092.00_T3_female,51-2092.00,Team Assemblers,female,T3,0.6426,0.793,0.8421,0.1504,0.4962,19,16
EXP_20260413_101441_51-3022.00_T1_male,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",male,T1,0.7001,0.5768,0.8333,0.1233,0.4783,6,5
EXP_20260413_101441_51-3022.00_T1_female,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",female,T1,0.6772,0.5768,0.8333,0.1004,0.4669,6,5
EXP_20260413_101441_51-3022.00_T2_male,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",male,T2,0.5567,0.5188,0.8333,0.0379,0.4356,6,5
EXP_20260413_101441_51-3022.00_T2_female,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",female,T2,0.6077,0.5188,0.8333,0.089,0.4612,6,5
EXP_20260413_101441_51-3022.00_T3_male,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",male,T3,0.643,0.5638,0.8333,0.0792,0.4563,6,5
EXP_20260413_101441_51-3022.00_T3_female,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",female,T3,0.6105,0.5638,0.6667,0.0467,0.3567,6,4
EXP_20260413_101441_51-4023.00_T1_male,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",male,T1,0.5574,0.7515,0.8824,0.1941,0.5383,17,15
EXP_20260413_101441_51-4023.00_T1_female,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",female,T1,0.6457,0.7515,0.9412,0.1057,0.5234,17,16
EXP_20260413_101441_51-4023.00_T2_male,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",male,T2,0.5857,0.6064,0.8824,0.0208,0.4516,17,15
EXP_20260413_101441_51-4023.00_T2_female,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",female,T2,0.6917,0.6064,0.9412,0.0853,0.5132,17,16
EXP_20260413_101441_51-4023.00_T3_male,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",male,T3,0.7685,0.7349,0.9412,0.0335,0.4874,17,16
EXP_20260413_101441_51-4023.00_T3_female,51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",female,T3,0.7859,0.7349,0.9412,0.051,0.4961,17,16
EXP_20260413_101441_51-5112.00_T1_male,51-5112.00,Printing Press Operators,male,T1,0.7286,0.5628,0.875,0.1658,0.5204,8,7
EXP_20260413_101441_51-5112.00_T1_female,51-5112.00,Printing Press Operators,female,T1,0.7457,0.5628,0.875,0.1828,0.5289,8,7
EXP_20260413_101441_51-5112.00_T2_male,51-5112.00,Printing Press Operators,male,T2,0.67,0.6553,0.875,0.0146,0.4448,8,7
EXP_20260413_101441_51-5112.00_T2_female,51-5112.00,Printing Press Operators,female,T2,0.5708,0.6553,0.875,0.0846,0.4798,8,7
EXP_20260413_101441_51-5112.00_T3_male,51-5112.00,Printing Press Operators,male,T3,0.7624,0.6644,0.75,0.0981,0.424,8,6
EXP_20260413_101441_51-5112.00_T3_female,51-5112.00,Printing Press Operators,female,T3,0.7411,0.6644,0.75,0.0768,0.4134,8,6
EXP_20260413_101441_51-6061.00_T1_male,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,male,T1,0.7791,0.4857,0.875,0.2934,0.5842,8,7
EXP_20260413_101441_51-6061.00_T1_female,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,female,T1,0.7497,0.4857,0.875,0.264,0.5695,8,7
EXP_20260413_101441_51-6061.00_T2_male,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,male,T2,0.7248,0.5641,0.875,0.1606,0.5178,8,7
EXP_20260413_101441_51-6061.00_T2_female,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,female,T2,0.5177,0.5641,0.875,0.0465,0.4607,8,7
EXP_20260413_101441_51-6061.00_T3_male,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,male,T3,0.715,0.7744,0.875,0.0594,0.4672,8,7
EXP_20260413_101441_51-6061.00_T3_female,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,female,T3,0.7174,0.7744,0.875,0.057,0.466,8,7
EXP_20260413_101441_51-8091.00_T1_male,51-8091.00,Chemical Plant and System Operators,male,T1,0.4745,0.5307,1.0,0.0562,0.5281,16,16
EXP_20260413_101441_51-8091.00_T1_female,51-8091.00,Chemical Plant and System Operators,female,T1,0.7163,0.5307,0.9375,0.1856,0.5615,16,15
EXP_20260413_101441_51-8091.00_T2_male,51-8091.00,Chemical Plant and System Operators,male,T2,0.7244,0.6212,0.8125,0.1032,0.4578,16,13
EXP_20260413_101441_51-8091.00_T2_female,51-8091.00,Chemical Plant and System Operators,female,T2,0.6097,0.6212,0.9375,0.0115,0.4745,16,15
EXP_20260413_101441_51-8091.00_T3_male,51-8091.00,Chemical Plant and System Operators,male,T3,0.697,0.6125,0.875,0.0846,0.4798,16,14
EXP_20260413_101441_51-8091.00_T3_female,51-8091.00,Chemical Plant and System Operators,female,T3,0.7543,0.6125,0.875,0.1418,0.5084,16,14
EXP_20260413_101441_51-9081.00_T1_male,51-9081.00,Dental Laboratory Technicians,male,T1,0.7295,0.7754,0.9,0.0459,0.473,10,9
EXP_20260413_101441_51-9081.00_T1_female,51-9081.00,Dental Laboratory Technicians,female,T1,0.6496,0.7754,0.9,0.1258,0.5129,10,9
EXP_20260413_101441_51-9081.00_T2_male,51-9081.00,Dental Laboratory Technicians,male,T2,0.5733,0.6009,0.9,0.0277,0.4638,10,9
EXP_20260413_101441_51-9081.00_T2_female,51-9081.00,Dental Laboratory Technicians,female,T2,0.5997,0.6009,0.9,0.0012,0.4506,10,9
EXP_20260413_101441_51-9081.00_T3_male,51-9081.00,Dental Laboratory Technicians,male,T3,0.7246,0.7226,0.9,0.002,0.451,10,9
EXP_20260413_101441_51-9081.00_T3_female,51-9081.00,Dental Laboratory Technicians,female,T3,0.7019,0.7226,0.8,0.0207,0.4104,10,8
