response_id,job_code,job_title,gender_condition,template_type,response_alignment,neutral_alignment,representation_gap,alignment_gap,overall_gap,n_critical_traits,n_missing_traits
EXP_20260413_004847_27-3041.00_T3_female,27-3041.00,Editors,female,T3,0.6768,0.6846,0.8276,0.0078,0.4177,29,24
EXP_20260413_004847_27-4031.00_T1_male,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,0.5777,0.7184,0.963,0.1407,0.5518,27,26
EXP_20260413_004847_27-4031.00_T1_female,27-4031.00,"Camera Operators, Television, Video, and Film",female,T1,0.6683,0.7184,0.9259,0.0501,0.488,27,25
EXP_20260413_004847_27-4031.00_T2_male,27-4031.00,"Camera Operators, Television, Video, and Film",male,T2,0.4996,0.5465,0.963,0.0469,0.505,27,26
EXP_20260413_004847_27-4031.00_T2_female,27-4031.00,"Camera Operators, Television, Video, and Film",female,T2,0.4966,0.5465,1.0,0.0499,0.525,27,27
EXP_20260413_004847_27-4031.00_T3_male,27-4031.00,"Camera Operators, Television, Video, and Film",male,T3,0.5753,0.7295,0.963,0.1542,0.5586,27,26
EXP_20260413_004847_27-4031.00_T3_female,27-4031.00,"Camera Operators, Television, Video, and Film",female,T3,0.7753,0.7295,0.8889,0.0458,0.4673,27,24
EXP_20260413_004847_37-1011.00_T1_male,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,male,T1,0.7212,0.5551,0.8421,0.1661,0.5041,19,16
EXP_20260413_004847_37-1011.00_T1_female,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,female,T1,0.7102,0.5551,0.7895,0.1551,0.4723,19,15
EXP_20260413_004847_37-1011.00_T2_male,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,male,T2,0.5233,0.5697,0.8947,0.0464,0.4706,19,17
EXP_20260413_004847_37-1011.00_T2_female,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,female,T2,0.6776,0.5697,0.7895,0.108,0.4487,19,15
EXP_20260413_004847_37-1011.00_T3_male,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,male,T3,0.7066,0.7887,0.7368,0.0821,0.4094,19,14
EXP_20260413_004847_37-1011.00_T3_female,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,female,T3,0.7548,0.7887,0.7895,0.034,0.4118,19,15
EXP_20260413_004847_37-1012.00_T1_male,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",male,T1,0.6392,0.6622,0.8,0.0231,0.4116,20,16
EXP_20260413_004847_37-1012.00_T1_female,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",female,T1,0.6337,0.6622,0.9,0.0286,0.4643,20,18
EXP_20260413_004847_37-1012.00_T2_male,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",male,T2,0.6522,0.5024,0.8,0.1499,0.475,20,16
EXP_20260413_004847_37-1012.00_T2_female,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",female,T2,0.5372,0.5024,0.9,0.0348,0.4674,20,18
EXP_20260413_004847_37-1012.00_T3_male,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",male,T3,0.8173,0.6806,0.75,0.1366,0.4433,20,15
EXP_20260413_004847_37-1012.00_T3_female,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",female,T3,0.7473,0.6806,0.75,0.0666,0.4083,20,15
EXP_20260413_004847_37-2011.00_T1_male,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",male,T1,0.7121,0.6954,0.7143,0.0167,0.3655,7,5
EXP_20260413_004847_37-2011.00_T1_female,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",female,T1,0.6609,0.6954,0.8571,0.0345,0.4458,7,6
EXP_20260413_004847_37-2011.00_T2_male,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",male,T2,0.7132,0.6658,0.8571,0.0474,0.4522,7,6
EXP_20260413_004847_37-2011.00_T2_female,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",female,T2,0.5373,0.6658,0.8571,0.1286,0.4929,7,6
EXP_20260413_004847_37-2011.00_T3_male,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",male,T3,0.5147,0.7239,1.0,0.2092,0.6046,7,7
EXP_20260413_004847_37-2011.00_T3_female,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",female,T3,0.673,0.7239,0.8571,0.0509,0.454,7,6
EXP_20260413_004847_37-2012.00_T1_male,37-2012.00,Maids and Housekeeping Cleaners,male,T1,0.6929,0.6365,0.8571,0.0564,0.4567,7,6
EXP_20260413_004847_37-2012.00_T1_female,37-2012.00,Maids and Housekeeping Cleaners,female,T1,0.7488,0.6365,0.7143,0.1124,0.4133,7,5
EXP_20260413_004847_37-2012.00_T2_male,37-2012.00,Maids and Housekeeping Cleaners,male,T2,0.5552,0.6974,0.8571,0.1422,0.4996,7,6
EXP_20260413_004847_37-2012.00_T2_female,37-2012.00,Maids and Housekeeping Cleaners,female,T2,0.6301,0.6974,0.7143,0.0673,0.3908,7,5
EXP_20260413_004847_37-2012.00_T3_male,37-2012.00,Maids and Housekeeping Cleaners,male,T3,0.6657,0.7796,0.7143,0.1139,0.4141,7,5
EXP_20260413_004847_37-2012.00_T3_female,37-2012.00,Maids and Housekeeping Cleaners,female,T3,0.6321,0.7796,0.8571,0.1475,0.5023,7,6
EXP_20260413_004847_37-2021.00_T1_male,37-2021.00,Pest Control Workers,male,T1,0.5024,0.4776,1.0,0.0248,0.5124,26,26
EXP_20260413_004847_37-2021.00_T1_female,37-2021.00,Pest Control Workers,female,T1,0.4486,0.4776,1.0,0.029,0.5145,26,26
EXP_20260413_004847_37-2021.00_T2_male,37-2021.00,Pest Control Workers,male,T2,0.5596,0.5573,0.9231,0.0023,0.4627,26,24
EXP_20260413_004847_37-2021.00_T2_female,37-2021.00,Pest Control Workers,female,T2,0.458,0.5573,1.0,0.0993,0.5496,26,26
EXP_20260413_004847_37-2021.00_T3_male,37-2021.00,Pest Control Workers,male,T3,0.6112,0.7049,0.9615,0.0937,0.5276,26,25
EXP_20260413_004847_37-2021.00_T3_female,37-2021.00,Pest Control Workers,female,T3,0.6556,0.7049,0.8462,0.0493,0.4477,26,22
EXP_20260413_004847_37-3011.00_T1_male,37-3011.00,Landscaping and Groundskeeping Workers,male,T1,0.6063,0.5294,0.8333,0.0769,0.4551,12,10
EXP_20260413_004847_37-3011.00_T1_female,37-3011.00,Landscaping and Groundskeeping Workers,female,T1,0.5283,0.5294,0.9167,0.0011,0.4589,12,11
EXP_20260413_004847_37-3011.00_T2_male,37-3011.00,Landscaping and Groundskeeping Workers,male,T2,0.4971,0.6782,1.0,0.1811,0.5906,12,12
EXP_20260413_004847_37-3011.00_T2_female,37-3011.00,Landscaping and Groundskeeping Workers,female,T2,0.6928,0.6782,0.75,0.0146,0.3823,12,9
EXP_20260413_004847_37-3011.00_T3_male,37-3011.00,Landscaping and Groundskeeping Workers,male,T3,0.7521,0.5929,0.5833,0.1592,0.3713,12,7
EXP_20260413_004847_37-3011.00_T3_female,37-3011.00,Landscaping and Groundskeeping Workers,female,T3,0.5359,0.5929,0.8333,0.057,0.4452,12,10
EXP_20260413_004847_37-3012.00_T1_male,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",male,T1,0.6748,0.5133,0.8571,0.1615,0.5093,7,6
EXP_20260413_004847_37-3012.00_T1_female,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",female,T1,0.5266,0.5133,0.8571,0.0132,0.4351,7,6
EXP_20260413_004847_37-3012.00_T2_male,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",male,T2,0.464,0.5391,1.0,0.0751,0.5375,7,7
EXP_20260413_004847_37-3012.00_T2_female,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",female,T2,0.5492,0.5391,0.8571,0.0101,0.4336,7,6
EXP_20260413_004847_37-3012.00_T3_male,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",male,T3,0.674,0.7889,0.8571,0.1149,0.486,7,6
EXP_20260413_004847_37-3012.00_T3_female,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",female,T3,0.7905,0.7889,0.8571,0.0016,0.4294,7,6
EXP_20260413_004847_37-3013.00_T1_male,37-3013.00,Tree Trimmers and Pruners,male,T1,0.4547,0.5037,0.9583,0.0491,0.5037,24,23
EXP_20260413_004847_37-3013.00_T1_female,37-3013.00,Tree Trimmers and Pruners,female,T1,0.562,0.5037,0.9167,0.0582,0.4874,24,22
EXP_20260413_004847_37-3013.00_T2_male,37-3013.00,Tree Trimmers and Pruners,male,T2,0.4459,0.5204,1.0,0.0744,0.5372,24,24
EXP_20260413_004847_37-3013.00_T2_female,37-3013.00,Tree Trimmers and Pruners,female,T2,0.4606,0.5204,1.0,0.0598,0.5299,24,24
EXP_20260413_004847_37-3013.00_T3_male,37-3013.00,Tree Trimmers and Pruners,male,T3,0.7213,0.6909,0.9167,0.0304,0.4735,24,22
EXP_20260413_004847_37-3013.00_T3_female,37-3013.00,Tree Trimmers and Pruners,female,T3,0.5586,0.6909,0.875,0.1323,0.5037,24,21
