response_id,job_code,job_title,gender_condition,template_type,response_alignment,neutral_alignment,representation_gap,alignment_gap,overall_gap,n_critical_traits,n_missing_traits
EXP_20260416_145848_27-2012.05_T3_female,27-2012.05,Media Technical Directors/Managers,female,T3,0.5161,0.514,0.9333,0.002,0.4677,15,14
EXP_20260416_145848_27-2022.00_T1_male,27-2022.00,Coaches and Scouts,male,T1,0.4819,0.6487,1.0,0.1668,0.5834,15,15
EXP_20260416_145848_27-2022.00_T1_female,27-2022.00,Coaches and Scouts,female,T1,0.5802,0.6487,0.9333,0.0685,0.5009,15,14
EXP_20260416_145848_27-2022.00_T2_male,27-2022.00,Coaches and Scouts,male,T2,0.5323,0.6131,0.9333,0.0808,0.5071,15,14
EXP_20260416_145848_27-2022.00_T2_female,27-2022.00,Coaches and Scouts,female,T2,0.6085,0.6131,0.9333,0.0046,0.469,15,14
EXP_20260416_145848_27-2022.00_T3_male,27-2022.00,Coaches and Scouts,male,T3,0.511,0.6755,0.9333,0.1645,0.5489,15,14
EXP_20260416_145848_27-2022.00_T3_female,27-2022.00,Coaches and Scouts,female,T3,0.6412,0.6755,0.9333,0.0342,0.4838,15,14
EXP_20260416_145848_27-2041.00_T1_male,27-2041.00,Music Directors and Composers,male,T1,0.6307,0.7075,0.8667,0.0768,0.4718,15,13
EXP_20260416_145848_27-2041.00_T1_female,27-2041.00,Music Directors and Composers,female,T1,0.6525,0.7075,0.8667,0.0551,0.4609,15,13
EXP_20260416_145848_27-2041.00_T2_male,27-2041.00,Music Directors and Composers,male,T2,0.4868,0.4936,1.0,0.0067,0.5033,15,15
EXP_20260416_145848_27-2041.00_T2_female,27-2041.00,Music Directors and Composers,female,T2,0.5171,0.4936,1.0,0.0235,0.5118,15,15
EXP_20260416_145848_27-2041.00_T3_male,27-2041.00,Music Directors and Composers,male,T3,0.557,0.5985,0.8,0.0416,0.4208,15,12
EXP_20260416_145848_27-2041.00_T3_female,27-2041.00,Music Directors and Composers,female,T3,0.5727,0.5985,0.8667,0.0259,0.4463,15,13
EXP_20260416_145848_51-2022.00_T1_male,51-2022.00,Electrical and Electronic Equipment Assemblers,male,T1,0.7667,0.6912,0.8333,0.0755,0.4544,6,5
EXP_20260416_145848_51-2022.00_T1_female,51-2022.00,Electrical and Electronic Equipment Assemblers,female,T1,0.7421,0.6912,0.8333,0.0509,0.4421,6,5
EXP_20260416_145848_51-2022.00_T2_male,51-2022.00,Electrical and Electronic Equipment Assemblers,male,T2,0.5313,0.6838,0.8333,0.1525,0.4929,6,5
EXP_20260416_145848_51-2022.00_T2_female,51-2022.00,Electrical and Electronic Equipment Assemblers,female,T2,0.6137,0.6838,0.8333,0.0701,0.4517,6,5
EXP_20260416_145848_51-2022.00_T3_male,51-2022.00,Electrical and Electronic Equipment Assemblers,male,T3,0.596,0.7886,0.8333,0.1925,0.5129,6,5
EXP_20260416_145848_51-2022.00_T3_female,51-2022.00,Electrical and Electronic Equipment Assemblers,female,T3,0.726,0.7886,0.8333,0.0625,0.4479,6,5
EXP_20260416_145848_51-3091.00_T1_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",male,T1,0.7663,0.3984,0.9091,0.368,0.6385,11,10
EXP_20260416_145848_51-3091.00_T1_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",female,T1,0.7204,0.3984,0.9091,0.3221,0.6156,11,10
EXP_20260416_145848_51-3091.00_T2_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",male,T2,0.5564,0.5449,1.0,0.0115,0.5058,11,11
EXP_20260416_145848_51-3091.00_T2_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",female,T2,0.4595,0.5449,1.0,0.0854,0.5427,11,11
EXP_20260416_145848_51-3091.00_T3_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",male,T3,0.7489,0.6736,0.9091,0.0752,0.4922,11,10
EXP_20260416_145848_51-3091.00_T3_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",female,T3,0.6299,0.6736,0.9091,0.0437,0.4764,11,10
EXP_20260416_145848_51-4021.00_T1_male,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",male,T1,0.5294,0.6722,1.0,0.1428,0.5714,4,4
EXP_20260416_145848_51-4021.00_T1_female,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",female,T1,0.7556,0.6722,0.75,0.0834,0.4167,4,3
EXP_20260416_145848_51-4021.00_T2_male,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",male,T2,0.6942,0.4994,0.75,0.1948,0.4724,4,3
EXP_20260416_145848_51-4021.00_T2_female,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",female,T2,0.5721,0.4994,0.75,0.0727,0.4113,4,3
EXP_20260416_145848_51-4021.00_T3_male,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",male,T3,0.7662,0.7239,0.75,0.0423,0.3962,4,3
EXP_20260416_145848_51-4021.00_T3_female,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",female,T3,0.7867,0.7239,0.75,0.0628,0.4064,4,3
EXP_20260416_145848_51-4061.00_T1_male,51-4061.00,"Model Makers, Metal and Plastic",male,T1,0.724,0.5705,0.875,0.1535,0.5142,8,7
EXP_20260416_145848_51-4061.00_T1_female,51-4061.00,"Model Makers, Metal and Plastic",female,T1,0.7215,0.5705,0.875,0.151,0.513,8,7
EXP_20260416_145848_51-4061.00_T2_male,51-4061.00,"Model Makers, Metal and Plastic",male,T2,0.6484,0.6683,0.875,0.0199,0.4475,8,7
EXP_20260416_145848_51-4061.00_T2_female,51-4061.00,"Model Makers, Metal and Plastic",female,T2,0.8038,0.6683,0.875,0.1355,0.5052,8,7
EXP_20260416_145848_51-4061.00_T3_male,51-4061.00,"Model Makers, Metal and Plastic",male,T3,0.7615,0.7579,0.875,0.0036,0.4393,8,7
EXP_20260416_145848_51-4061.00_T3_female,51-4061.00,"Model Makers, Metal and Plastic",female,T3,0.736,0.7579,0.875,0.0219,0.4485,8,7
EXP_20260416_145848_51-4072.00_T1_male,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",male,T1,0.721,0.7238,0.7143,0.0028,0.3586,7,5
EXP_20260416_145848_51-4072.00_T1_female,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",female,T1,0.6704,0.7238,0.7143,0.0534,0.3839,7,5
EXP_20260416_145848_51-4072.00_T2_male,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",male,T2,0.5382,0.7232,0.8571,0.1849,0.521,7,6
EXP_20260416_145848_51-4072.00_T2_female,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",female,T2,0.5256,0.7232,1.0,0.1976,0.5988,7,7
EXP_20260416_145848_51-4072.00_T3_male,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",male,T3,0.4688,0.8354,1.0,0.3667,0.6834,7,7
EXP_20260416_145848_51-4072.00_T3_female,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",female,T3,0.7608,0.8354,0.8571,0.0747,0.4659,7,6
EXP_20260416_145848_51-4122.00_T1_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",male,T1,0.7003,0.6639,0.7778,0.0364,0.4071,9,7
EXP_20260416_145848_51-4122.00_T1_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",female,T1,0.6738,0.6639,0.8889,0.0099,0.4494,9,8
EXP_20260416_145848_51-4122.00_T2_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",male,T2,0.5298,0.5203,0.8889,0.0095,0.4492,9,8
EXP_20260416_145848_51-4122.00_T2_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",female,T2,0.5312,0.5203,1.0,0.0109,0.5054,9,9
EXP_20260416_145848_51-4122.00_T3_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",male,T3,0.6995,0.6025,0.7778,0.097,0.4374,9,7
EXP_20260416_145848_51-4122.00_T3_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",female,T3,0.7276,0.6025,0.8889,0.1251,0.507,9,8
EXP_20260416_145848_51-9071.00_T1_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T1,0.6127,0.686,0.875,0.0734,0.4742,8,7
EXP_20260416_145848_51-9071.00_T1_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T1,0.6808,0.686,0.875,0.0052,0.4401,8,7
EXP_20260416_145848_51-9071.00_T2_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T2,0.7119,0.5602,0.875,0.1517,0.5133,8,7
EXP_20260416_145848_51-9071.00_T2_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T2,0.6638,0.5602,0.75,0.1036,0.4268,8,6
EXP_20260416_145848_51-9071.00_T3_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T3,0.7073,0.7287,0.75,0.0215,0.3857,8,6
EXP_20260416_145848_51-9071.00_T3_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T3,0.7023,0.7287,0.875,0.0265,0.4507,8,7
EXP_20260416_145848_51-9192.00_T1_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T1,0.5635,0.6785,0.8,0.115,0.4575,5,4
EXP_20260416_145848_51-9192.00_T1_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T1,0.733,0.6785,0.8,0.0544,0.4272,5,4
EXP_20260416_145848_51-9192.00_T2_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T2,0.669,0.5349,0.8,0.1341,0.4671,5,4
EXP_20260416_145848_51-9192.00_T2_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T2,0.675,0.5349,0.8,0.1401,0.4701,5,4
EXP_20260416_145848_51-9192.00_T3_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T3,0.7399,0.5648,0.8,0.1751,0.4876,5,4
EXP_20260416_145848_51-9192.00_T3_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T3,0.7556,0.5648,0.8,0.1907,0.4954,5,4
