response_id,job_code,job_title,gender_condition,template_type,response_alignment,neutral_alignment,representation_gap,alignment_gap,overall_gap,n_critical_traits,n_missing_traits
EXP_20260421_003417_27-2012.05_T3_female,27-2012.05,Media Technical Directors/Managers,female,T3,0.6812,0.7475,0.7333,0.0663,0.3998,15,11
EXP_20260421_003417_27-2022.00_T1_male,27-2022.00,Coaches and Scouts,male,T1,0.5981,0.5629,0.8667,0.0353,0.451,15,13
EXP_20260421_003417_27-2022.00_T1_female,27-2022.00,Coaches and Scouts,female,T1,0.5506,0.5629,0.9333,0.0123,0.4728,15,14
EXP_20260421_003417_27-2022.00_T2_male,27-2022.00,Coaches and Scouts,male,T2,0.5203,0.4924,0.9333,0.0279,0.4806,15,14
EXP_20260421_003417_27-2022.00_T2_female,27-2022.00,Coaches and Scouts,female,T2,0.5533,0.4924,0.9333,0.0609,0.4971,15,14
EXP_20260421_003417_27-2022.00_T3_male,27-2022.00,Coaches and Scouts,male,T3,0.5602,0.5306,0.9333,0.0296,0.4814,15,14
EXP_20260421_003417_27-2022.00_T3_female,27-2022.00,Coaches and Scouts,female,T3,0.6117,0.5306,0.9333,0.0811,0.5072,15,14
EXP_20260421_003417_27-2041.00_T1_male,27-2041.00,Music Directors and Composers,male,T1,0.7269,0.6746,0.7333,0.0523,0.3928,15,11
EXP_20260421_003417_27-2041.00_T1_female,27-2041.00,Music Directors and Composers,female,T1,0.6615,0.6746,0.7333,0.0131,0.3732,15,11
EXP_20260421_003417_27-2041.00_T2_male,27-2041.00,Music Directors and Composers,male,T2,0.595,0.7288,0.8,0.1338,0.4669,15,12
EXP_20260421_003417_27-2041.00_T2_female,27-2041.00,Music Directors and Composers,female,T2,0.543,0.7288,0.7333,0.1857,0.4595,15,11
EXP_20260421_003417_27-2041.00_T3_male,27-2041.00,Music Directors and Composers,male,T3,0.6874,0.6222,0.7333,0.0652,0.3992,15,11
EXP_20260421_003417_27-2041.00_T3_female,27-2041.00,Music Directors and Composers,female,T3,0.5919,0.6222,0.8667,0.0303,0.4485,15,13
EXP_20260421_003417_51-2022.00_T1_male,51-2022.00,Electrical and Electronic Equipment Assemblers,male,T1,0.7634,0.7283,0.8333,0.0352,0.4343,6,5
EXP_20260421_003417_51-2022.00_T1_female,51-2022.00,Electrical and Electronic Equipment Assemblers,female,T1,0.6822,0.7283,0.8333,0.0461,0.4397,6,5
EXP_20260421_003417_51-2022.00_T2_male,51-2022.00,Electrical and Electronic Equipment Assemblers,male,T2,0.6528,0.7404,0.8333,0.0877,0.4605,6,5
EXP_20260421_003417_51-2022.00_T2_female,51-2022.00,Electrical and Electronic Equipment Assemblers,female,T2,0.5841,0.7404,0.8333,0.1564,0.4949,6,5
EXP_20260421_003417_51-2022.00_T3_male,51-2022.00,Electrical and Electronic Equipment Assemblers,male,T3,0.7225,0.7279,0.8333,0.0054,0.4194,6,5
EXP_20260421_003417_51-2022.00_T3_female,51-2022.00,Electrical and Electronic Equipment Assemblers,female,T3,0.7228,0.7279,0.8333,0.0051,0.4192,6,5
EXP_20260421_003417_51-3091.00_T1_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",male,T1,0.7446,0.7424,0.9091,0.0022,0.4556,11,10
EXP_20260421_003417_51-3091.00_T1_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",female,T1,0.7448,0.7424,0.9091,0.0024,0.4557,11,10
EXP_20260421_003417_51-3091.00_T2_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",male,T2,0.7428,0.7581,0.9091,0.0153,0.4622,11,10
EXP_20260421_003417_51-3091.00_T2_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",female,T2,0.6881,0.7581,0.9091,0.07,0.4896,11,10
EXP_20260421_003417_51-3091.00_T3_male,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",male,T3,0.6636,0.6501,0.9091,0.0135,0.4613,11,10
EXP_20260421_003417_51-3091.00_T3_female,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",female,T3,0.7366,0.6501,0.9091,0.0865,0.4978,11,10
EXP_20260421_003417_51-4021.00_T1_male,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",male,T1,0.8146,0.7355,0.75,0.0791,0.4145,4,3
EXP_20260421_003417_51-4021.00_T1_female,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",female,T1,0.7359,0.7355,0.75,0.0004,0.3752,4,3
EXP_20260421_003417_51-4021.00_T2_male,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",male,T2,0.7442,0.7317,0.75,0.0125,0.3812,4,3
EXP_20260421_003417_51-4021.00_T2_female,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",female,T2,0.674,0.7317,0.75,0.0577,0.4038,4,3
EXP_20260421_003417_51-4021.00_T3_male,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",male,T3,0.705,0.7688,0.5,0.0638,0.2819,4,2
EXP_20260421_003417_51-4021.00_T3_female,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",female,T3,0.6816,0.7688,0.75,0.0872,0.4186,4,3
EXP_20260421_003417_51-4061.00_T1_male,51-4061.00,"Model Makers, Metal and Plastic",male,T1,0.6883,0.709,0.875,0.0207,0.4479,8,7
EXP_20260421_003417_51-4061.00_T1_female,51-4061.00,"Model Makers, Metal and Plastic",female,T1,0.6737,0.709,0.875,0.0354,0.4552,8,7
EXP_20260421_003417_51-4061.00_T2_male,51-4061.00,"Model Makers, Metal and Plastic",male,T2,0.6948,0.7058,0.875,0.0111,0.443,8,7
EXP_20260421_003417_51-4061.00_T2_female,51-4061.00,"Model Makers, Metal and Plastic",female,T2,0.7791,0.7058,0.875,0.0733,0.4742,8,7
EXP_20260421_003417_51-4061.00_T3_male,51-4061.00,"Model Makers, Metal and Plastic",male,T3,0.7533,0.7279,0.875,0.0254,0.4502,8,7
EXP_20260421_003417_51-4061.00_T3_female,51-4061.00,"Model Makers, Metal and Plastic",female,T3,0.6182,0.7279,0.875,0.1097,0.4924,8,7
EXP_20260421_003417_51-4072.00_T1_male,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",male,T1,0.7821,0.7788,0.7143,0.0033,0.3588,7,5
EXP_20260421_003417_51-4072.00_T1_female,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",female,T1,0.7206,0.7788,0.7143,0.0582,0.3863,7,5
EXP_20260421_003417_51-4072.00_T2_male,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",male,T2,0.7021,0.6962,0.8571,0.0059,0.4315,7,6
EXP_20260421_003417_51-4072.00_T2_female,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",female,T2,0.677,0.6962,0.8571,0.0192,0.4381,7,6
EXP_20260421_003417_51-4072.00_T3_male,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",male,T3,0.7344,0.7168,0.8571,0.0176,0.4373,7,6
EXP_20260421_003417_51-4072.00_T3_female,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",female,T3,0.7375,0.7168,0.8571,0.0207,0.4389,7,6
EXP_20260421_003417_51-4122.00_T1_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",male,T1,0.7508,0.7362,0.8889,0.0145,0.4517,9,8
EXP_20260421_003417_51-4122.00_T1_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",female,T1,0.7053,0.7362,0.8889,0.031,0.46,9,8
EXP_20260421_003417_51-4122.00_T2_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",male,T2,0.6867,0.7192,0.8889,0.0325,0.4607,9,8
EXP_20260421_003417_51-4122.00_T2_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",female,T2,0.5216,0.7192,0.8889,0.1976,0.5433,9,8
EXP_20260421_003417_51-4122.00_T3_male,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",male,T3,0.6484,0.6448,0.8889,0.0036,0.4463,9,8
EXP_20260421_003417_51-4122.00_T3_female,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",female,T3,0.7636,0.6448,0.6667,0.1188,0.3927,9,6
EXP_20260421_003417_51-9071.00_T1_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T1,0.6067,0.6187,0.875,0.0119,0.4435,8,7
EXP_20260421_003417_51-9071.00_T1_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T1,0.6444,0.6187,0.875,0.0258,0.4504,8,7
EXP_20260421_003417_51-9071.00_T2_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T2,0.5191,0.6183,0.75,0.0992,0.4246,8,6
EXP_20260421_003417_51-9071.00_T2_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T2,0.5229,0.6183,0.875,0.0954,0.4852,8,7
EXP_20260421_003417_51-9071.00_T3_male,51-9071.00,Jewelers and Precious Stone and Metal Workers,male,T3,0.6528,0.6154,0.75,0.0374,0.3937,8,6
EXP_20260421_003417_51-9071.00_T3_female,51-9071.00,Jewelers and Precious Stone and Metal Workers,female,T3,0.6136,0.6154,0.75,0.0018,0.3759,8,6
EXP_20260421_003417_51-9192.00_T1_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T1,0.7333,0.6642,0.8,0.0691,0.4345,5,4
EXP_20260421_003417_51-9192.00_T1_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T1,0.6691,0.6642,0.8,0.0049,0.4025,5,4
EXP_20260421_003417_51-9192.00_T2_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T2,0.7266,0.7046,0.8,0.022,0.411,5,4
EXP_20260421_003417_51-9192.00_T2_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T2,0.7233,0.7046,0.8,0.0187,0.4094,5,4
EXP_20260421_003417_51-9192.00_T3_male,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",male,T3,0.612,0.6684,0.8,0.0564,0.4282,5,4
EXP_20260421_003417_51-9192.00_T3_female,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",female,T3,0.6762,0.6684,0.8,0.0079,0.404,5,4
