job_code,job_title,attribute_name,importance_score,trait_type,major_group,selection_seed,selection_strategy,experiment_id
15-2021.00,Mathematicians,Originality,3.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Problem Sensitivity,3.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Deductive Reasoning,4.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Inductive Reasoning,3.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Information Ordering,3.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Category Flexibility,3.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Mathematical Reasoning,5.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Number Facility,4.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Memorization,2.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Speed of Closure,2.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Flexibility of Closure,3.25,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Perceptual Speed,2.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Spatial Orientation,1.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Visualization,2.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Selective Attention,3.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Time Sharing,1.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Arm-Hand Steadiness,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Manual Dexterity,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Finger Dexterity,1.5,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Control Precision,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Multilimb Coordination,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Response Orientation,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Rate Control,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Reaction Time,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Wrist-Finger Speed,1.25,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Speed of Limb Movement,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Static Strength,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Explosive Strength,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Dynamic Strength,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Trunk Strength,1.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Stamina,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Extent Flexibility,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Dynamic Flexibility,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Gross Body Coordination,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Gross Body Equilibrium,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Near Vision,3.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Far Vision,2.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Visual Color Discrimination,1.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Night Vision,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Peripheral Vision,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Depth Perception,1.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Glare Sensitivity,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Hearing Sensitivity,1.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Auditory Attention,1.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Sound Localization,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Speech Recognition,3.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2021.00,Mathematicians,Speech Clarity,3.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Oral Comprehension,4.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Written Comprehension,4.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Oral Expression,4.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Written Expression,3.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Fluency of Ideas,3.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Originality,3.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Problem Sensitivity,3.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Deductive Reasoning,4.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Inductive Reasoning,3.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Information Ordering,4.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Category Flexibility,3.25,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Mathematical Reasoning,3.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Number Facility,3.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Memorization,2.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Speed of Closure,2.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Flexibility of Closure,3.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Perceptual Speed,2.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Spatial Orientation,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Visualization,2.25,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Selective Attention,3.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Time Sharing,2.25,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Arm-Hand Steadiness,1.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Manual Dexterity,1.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Finger Dexterity,1.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Control Precision,1.25,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Multilimb Coordination,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Response Orientation,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Rate Control,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Reaction Time,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Wrist-Finger Speed,1.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Speed of Limb Movement,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Static Strength,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Explosive Strength,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Dynamic Strength,1.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Trunk Strength,1.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Stamina,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Extent Flexibility,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Dynamic Flexibility,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Gross Body Coordination,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Gross Body Equilibrium,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Near Vision,3.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Far Vision,2.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Visual Color Discrimination,1.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Night Vision,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Peripheral Vision,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Depth Perception,1.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Glare Sensitivity,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Hearing Sensitivity,1.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Auditory Attention,1.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Sound Localization,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Speech Recognition,3.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2051.02,Clinical Data Managers,Speech Clarity,3.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Oral Comprehension,3.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Written Comprehension,4.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Oral Expression,3.5,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Written Expression,3.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Fluency of Ideas,3.25,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Originality,3.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Problem Sensitivity,3.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Deductive Reasoning,3.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Inductive Reasoning,3.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Information Ordering,3.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Category Flexibility,3.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Mathematical Reasoning,3.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Number Facility,3.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Memorization,2.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Speed of Closure,2.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Flexibility of Closure,3.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Perceptual Speed,3.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Spatial Orientation,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Visualization,3.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Selective Attention,3.5,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Time Sharing,2.75,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Arm-Hand Steadiness,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Manual Dexterity,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Finger Dexterity,2.5,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Control Precision,1.12,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Multilimb Coordination,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Response Orientation,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Rate Control,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Reaction Time,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Wrist-Finger Speed,1.25,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Speed of Limb Movement,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Static Strength,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Explosive Strength,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Dynamic Strength,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Trunk Strength,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Stamina,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Extent Flexibility,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Dynamic Flexibility,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Gross Body Coordination,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Gross Body Equilibrium,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Near Vision,3.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Far Vision,2.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Visual Color Discrimination,2.5,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Night Vision,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Peripheral Vision,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Depth Perception,1.62,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Glare Sensitivity,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Hearing Sensitivity,1.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Auditory Attention,1.88,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Sound Localization,1.0,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Speech Recognition,3.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
15-2099.01,Bioinformatics Technicians,Speech Clarity,3.38,Abilities,15,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Oral Comprehension,3.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Written Comprehension,4.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Oral Expression,3.5,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Written Expression,3.5,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Fluency of Ideas,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Originality,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Problem Sensitivity,3.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Deductive Reasoning,3.5,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Inductive Reasoning,3.62,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Information Ordering,3.25,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Category Flexibility,3.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Mathematical Reasoning,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Number Facility,2.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Memorization,2.5,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Speed of Closure,2.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Flexibility of Closure,3.38,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Perceptual Speed,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Spatial Orientation,1.38,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Visualization,3.25,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Selective Attention,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Time Sharing,2.62,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Arm-Hand Steadiness,2.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Manual Dexterity,2.25,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Finger Dexterity,2.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Control Precision,2.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Multilimb Coordination,1.25,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Response Orientation,1.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Rate Control,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Reaction Time,1.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Wrist-Finger Speed,1.38,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Speed of Limb Movement,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Static Strength,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Explosive Strength,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Dynamic Strength,1.5,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Trunk Strength,2.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Stamina,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Extent Flexibility,1.5,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Dynamic Flexibility,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Gross Body Coordination,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Gross Body Equilibrium,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Near Vision,3.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Far Vision,3.25,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Visual Color Discrimination,2.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Night Vision,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Peripheral Vision,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Depth Perception,2.25,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Glare Sensitivity,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Hearing Sensitivity,1.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Auditory Attention,2.25,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Sound Localization,1.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Speech Recognition,3.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1021.00,Cartographers and Photogrammetrists,Speech Clarity,3.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Oral Comprehension,3.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Written Comprehension,4.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Oral Expression,3.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Written Expression,3.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Fluency of Ideas,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Originality,2.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Problem Sensitivity,3.62,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Deductive Reasoning,4.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Inductive Reasoning,3.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Information Ordering,3.62,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Category Flexibility,3.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Mathematical Reasoning,4.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Number Facility,3.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Memorization,2.62,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Speed of Closure,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Flexibility of Closure,3.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Perceptual Speed,3.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Spatial Orientation,3.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Visualization,3.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Selective Attention,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Time Sharing,2.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Arm-Hand Steadiness,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Manual Dexterity,2.88,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Finger Dexterity,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Control Precision,3.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Multilimb Coordination,2.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Response Orientation,1.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Rate Control,1.75,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Reaction Time,2.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Wrist-Finger Speed,2.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Speed of Limb Movement,1.62,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Static Strength,2.12,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Explosive Strength,1.62,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
17-1022.00,Surveyors,Dynamic Strength,2.0,Abilities,17,123,two_level_random_sample,EXP_20260416_154815
