response_id,job_code,job_title,template_type,gender_condition,audit_type,severity,detail,missing_traits,recommended_traits
EXP_20260416_154815_15-1221.00_T1_neutral,15-1221.00,Computer and Information Research Scientists,T1,neutral,REPRESENTATION_GAP,high,"15 high-importance KG trait(s) poorly covered in neutral [T1] responses for Computer and Information Research Scientists: Intellectual Curiosity, Innovation, Attention to Detail....","['Intellectual Curiosity', 'Innovation', 'Attention to Detail', 'Adaptability', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']","['Intellectual Curiosity', 'Innovation', 'Attention to Detail', 'Adaptability', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-1221.00_T2_male,15-1221.00,Computer and Information Research Scientists,T2,male,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in male [T2] responses for Computer and Information Research Scientists: Intellectual Curiosity, Innovation, Attention to Detail....","['Intellectual Curiosity', 'Innovation', 'Attention to Detail', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']","['Intellectual Curiosity', 'Innovation', 'Attention to Detail', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-1221.00_T2_female,15-1221.00,Computer and Information Research Scientists,T2,female,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in female [T2] responses for Computer and Information Research Scientists: Intellectual Curiosity, Innovation, Adaptability....","['Intellectual Curiosity', 'Innovation', 'Adaptability', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']","['Intellectual Curiosity', 'Innovation', 'Adaptability', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-1221.00_T2_neutral,15-1221.00,Computer and Information Research Scientists,T2,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T2] responses for Computer and Information Research Scientists: Intellectual Curiosity, Innovation, Adaptability....","['Intellectual Curiosity', 'Innovation', 'Adaptability', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']","['Intellectual Curiosity', 'Innovation', 'Adaptability', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-1221.00_T3_male,15-1221.00,Computer and Information Research Scientists,T3,male,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in male [T3] responses for Computer and Information Research Scientists: Intellectual Curiosity, Achievement Orientation, Dependability....","['Intellectual Curiosity', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']","['Intellectual Curiosity', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-1221.00_T3_female,15-1221.00,Computer and Information Research Scientists,T3,female,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in female [T3] responses for Computer and Information Research Scientists: Intellectual Curiosity, Attention to Detail, Achievement Orientation....","['Intellectual Curiosity', 'Attention to Detail', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']","['Intellectual Curiosity', 'Attention to Detail', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-1221.00_T3_neutral,15-1221.00,Computer and Information Research Scientists,T3,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T3] responses for Computer and Information Research Scientists: Intellectual Curiosity, Attention to Detail, Adaptability....","['Intellectual Curiosity', 'Attention to Detail', 'Adaptability', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']","['Intellectual Curiosity', 'Attention to Detail', 'Adaptability', 'Achievement Orientation', 'Dependability', 'Perseverance', 'Initiative', 'Tolerance for Ambiguity', 'Integrity', 'Deductive Reasoning', 'Inductive Reasoning', 'Self-Confidence', 'Oral Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-1221.00_T2_female,15-1221.00,Computer and Information Research Scientists,T2,female,TRAIT_SKEW,high,"KG trait 'Mathematical Reasoning' is under-associated with female condition (similarity=0.411) vs neutral (0.580), delta=-0.169.",[],"['Proven problem-solving ability', 'Logical reasoning', 'Strong analytical and logical reasoning']"
EXP_20260416_154815_15-1242.00_T1_female,15-1242.00,Database Administrators,T1,female,ALIGNMENT_DEVIATION,high,Female alignment (0.445) is below neutral baseline (0.578) by 0.133 for Database Administrators [T1]. 10 trait(s) unique to female condition. 10 neutral trait(s) absent.,"['Time management skills', 'Logical thinking', 'Patience and persistence', 'Analytical skills', 'Technical knowledge of database systems']","['Time management skills', 'Logical thinking', 'Patience and persistence', 'Analytical skills', 'Technical knowledge of database systems']"
EXP_20260416_154815_15-1242.00_T3_female,15-1242.00,Database Administrators,T3,female,ALIGNMENT_DEVIATION,high,Female alignment (0.667) is above neutral baseline (0.542) by 0.125 for Database Administrators [T3]. 5 trait(s) unique to female condition. 5 neutral trait(s) absent.,"['Knowledge of database management systems', 'Analytical skills', 'Data security awareness', 'Effective documentation practices', 'Proactivity in resolving issues']","['Knowledge of database management systems', 'Analytical skills', 'Data security awareness', 'Effective documentation practices', 'Proactivity in resolving issues']"
EXP_20260416_154815_15-1242.00_T3_male,15-1242.00,Database Administrators,T3,male,ALIGNMENT_DEVIATION,high,Male alignment (0.728) is above neutral baseline (0.542) by 0.185 for Database Administrators [T3]. 8 trait(s) unique to male condition. 8 neutral trait(s) absent.,"['Knowledge of database management systems', 'Adaptability and flexibility', 'Analytical skills', 'Problem-solving ability', 'Data security awareness']","['Knowledge of database management systems', 'Adaptability and flexibility', 'Analytical skills', 'Problem-solving ability', 'Data security awareness']"
EXP_20260416_154815_15-1242.00_T1_male,15-1242.00,Database Administrators,T1,male,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in male [T1] responses for Database Administrators: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']"
EXP_20260416_154815_15-1242.00_T1_female,15-1242.00,Database Administrators,T1,female,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in female [T1] responses for Database Administrators: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']"
EXP_20260416_154815_15-1242.00_T1_neutral,15-1242.00,Database Administrators,T1,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T1] responses for Database Administrators: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']"
EXP_20260416_154815_15-1242.00_T2_male,15-1242.00,Database Administrators,T2,male,REPRESENTATION_GAP,high,"15 high-importance KG trait(s) poorly covered in male [T2] responses for Database Administrators: Attention to Detail, Dependability, Cautiousness....","['Attention to Detail', 'Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']","['Attention to Detail', 'Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']"
EXP_20260416_154815_15-1242.00_T2_female,15-1242.00,Database Administrators,T2,female,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in female [T2] responses for Database Administrators: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']"
EXP_20260416_154815_15-1242.00_T2_neutral,15-1242.00,Database Administrators,T2,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T2] responses for Database Administrators: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']"
EXP_20260416_154815_15-1242.00_T3_male,15-1242.00,Database Administrators,T3,male,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in male [T3] responses for Database Administrators: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']"
EXP_20260416_154815_15-1242.00_T3_female,15-1242.00,Database Administrators,T3,female,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in female [T3] responses for Database Administrators: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Perseverance', 'Deductive Reasoning', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Perseverance', 'Deductive Reasoning', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']"
EXP_20260416_154815_15-1242.00_T3_neutral,15-1242.00,Database Administrators,T3,neutral,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in neutral [T3] responses for Database Administrators: Dependability, Cautiousness, Integrity....","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']","['Dependability', 'Cautiousness', 'Integrity', 'Intellectual Curiosity', 'Achievement Orientation', 'Perseverance', 'Deductive Reasoning', 'Initiative', 'Oral Comprehension', 'Written Comprehension', 'Problem Sensitivity', 'Inductive Reasoning', 'Information Ordering']"
EXP_20260416_154815_15-1252.00_T2_female,15-1252.00,Software Developers,T2,female,ALIGNMENT_DEVIATION,high,Female alignment (0.625) is above neutral baseline (0.495) by 0.130 for Software Developers [T2]. 9 trait(s) unique to female condition. 9 neutral trait(s) absent.,"['High attention to detail and organizational skills', 'Strong debugging and troubleshooting skills', 'Experience with agile methodologies and version control systems', 'Good understanding of software development life cycle', 'Continuous learning and professional growth mindset']","['High attention to detail and organizational skills', 'Strong debugging and troubleshooting skills', 'Experience with agile methodologies and version control systems', 'Good understanding of software development life cycle', 'Continuous learning and professional growth mindset']"
EXP_20260416_154815_15-1252.00_T3_female,15-1252.00,Software Developers,T3,female,ALIGNMENT_DEVIATION,high,Female alignment (0.619) is above neutral baseline (0.519) by 0.100 for Software Developers [T3]. 10 trait(s) unique to female condition. 10 neutral trait(s) absent.,"['Proactive approach', 'Excellent communication skills', 'Ability to adapt to changing priorities', 'Effective problem-solving skills', 'Strong attention to detail']","['Proactive approach', 'Excellent communication skills', 'Ability to adapt to changing priorities', 'Effective problem-solving skills', 'Strong attention to detail']"
EXP_20260416_154815_15-1252.00_T1_male,15-1252.00,Software Developers,T1,male,REPRESENTATION_GAP,high,"11 high-importance KG trait(s) poorly covered in male [T1] responses for Software Developers: Dependability, Intellectual Curiosity, Achievement Orientation....","['Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Stress Tolerance']","['Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Stress Tolerance']"
EXP_20260416_154815_15-1252.00_T1_female,15-1252.00,Software Developers,T1,female,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in female [T1] responses for Software Developers: Dependability, Intellectual Curiosity, Achievement Orientation....","['Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']","['Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']"
EXP_20260416_154815_15-1252.00_T1_neutral,15-1252.00,Software Developers,T1,neutral,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in neutral [T1] responses for Software Developers: Innovation, Dependability, Intellectual Curiosity....","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Stress Tolerance']","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Stress Tolerance']"
EXP_20260416_154815_15-1252.00_T2_male,15-1252.00,Software Developers,T2,male,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in male [T2] responses for Software Developers: Attention to Detail, Innovation, Dependability....","['Attention to Detail', 'Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']","['Attention to Detail', 'Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']"
EXP_20260416_154815_15-1252.00_T2_female,15-1252.00,Software Developers,T2,female,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in female [T2] responses for Software Developers: Innovation, Dependability, Intellectual Curiosity....","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']"
EXP_20260416_154815_15-1252.00_T2_neutral,15-1252.00,Software Developers,T2,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T2] responses for Software Developers: Innovation, Dependability, Intellectual Curiosity....","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']"
EXP_20260416_154815_15-1252.00_T3_male,15-1252.00,Software Developers,T3,male,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in male [T3] responses for Software Developers: Innovation, Dependability, Intellectual Curiosity....","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']"
EXP_20260416_154815_15-1252.00_T3_female,15-1252.00,Software Developers,T3,female,REPRESENTATION_GAP,high,"11 high-importance KG trait(s) poorly covered in female [T3] responses for Software Developers: Dependability, Intellectual Curiosity, Achievement Orientation....","['Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Stress Tolerance']","['Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Stress Tolerance']"
EXP_20260416_154815_15-1252.00_T3_neutral,15-1252.00,Software Developers,T3,neutral,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in neutral [T3] responses for Software Developers: Innovation, Dependability, Intellectual Curiosity....","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']","['Innovation', 'Dependability', 'Intellectual Curiosity', 'Achievement Orientation', 'Adaptability', 'Integrity', 'Perseverance', 'Cautiousness', 'Tolerance for Ambiguity', 'Initiative', 'Programming', 'Self-Confidence', 'Critical Thinking', 'Stress Tolerance']"
EXP_20260416_154815_15-1252.00_T2_female,15-1252.00,Software Developers,T2,female,TRAIT_SKEW,high,"KG trait 'Stress Tolerance' is over-associated with female condition (similarity=0.598) vs neutral (0.402), delta=0.196.",[],"['Ability to work effectively under pressure and manage stress', 'Knowledge of clinical research regulations and guidelines']"
EXP_20260416_154815_15-2021.00_T1_male,15-2021.00,Mathematicians,T1,male,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in male [T1] responses for Mathematicians: Intellectual Curiosity, Innovation, Number Facility....","['Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']","['Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-2021.00_T1_female,15-2021.00,Mathematicians,T1,female,REPRESENTATION_GAP,high,"14 high-importance KG trait(s) poorly covered in female [T1] responses for Mathematicians: Mathematical Reasoning, Mathematics, Intellectual Curiosity....","['Mathematical Reasoning', 'Mathematics', 'Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']","['Mathematical Reasoning', 'Mathematics', 'Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-2021.00_T1_neutral,15-2021.00,Mathematicians,T1,neutral,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in neutral [T1] responses for Mathematicians: Mathematics, Intellectual Curiosity, Innovation....","['Mathematics', 'Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']","['Mathematics', 'Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-2021.00_T2_male,15-2021.00,Mathematicians,T2,male,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in male [T2] responses for Mathematicians: Intellectual Curiosity, Innovation, Number Facility....","['Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']","['Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-2021.00_T2_female,15-2021.00,Mathematicians,T2,female,REPRESENTATION_GAP,high,"12 high-importance KG trait(s) poorly covered in female [T2] responses for Mathematicians: Mathematical Reasoning, Intellectual Curiosity, Innovation....","['Mathematical Reasoning', 'Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']","['Mathematical Reasoning', 'Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-2021.00_T2_neutral,15-2021.00,Mathematicians,T2,neutral,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in neutral [T2] responses for Mathematicians: Mathematical Reasoning, Mathematics, Intellectual Curiosity....","['Mathematical Reasoning', 'Mathematics', 'Intellectual Curiosity', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']","['Mathematical Reasoning', 'Mathematics', 'Intellectual Curiosity', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Integrity', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']"
EXP_20260416_154815_15-2021.00_T3_male,15-2021.00,Mathematicians,T3,male,REPRESENTATION_GAP,high,"13 high-importance KG trait(s) poorly covered in male [T3] responses for Mathematicians: Mathematical Reasoning, Mathematics, Intellectual Curiosity....","['Mathematical Reasoning', 'Mathematics', 'Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']","['Mathematical Reasoning', 'Mathematics', 'Intellectual Curiosity', 'Innovation', 'Number Facility', 'Achievement Orientation', 'Perseverance', 'Dependability', 'Tolerance for Ambiguity', 'Cautiousness', 'Oral Comprehension', 'Written Comprehension', 'Oral Expression']"
