response_id,job_code,job_title,gender_condition,template_type,response_alignment,neutral_alignment,representation_gap,alignment_gap,overall_gap,n_critical_traits,n_missing_traits
EXP_20260416_154815_27-3041.00_T3_female,27-3041.00,Editors,female,T3,0.595,0.5598,0.8,0.0352,0.4176,15,12
EXP_20260416_154815_27-4031.00_T1_male,27-4031.00,"Camera Operators, Television, Video, and Film",male,T1,0.5856,0.4786,0.8667,0.1069,0.4868,15,13
EXP_20260416_154815_27-4031.00_T1_female,27-4031.00,"Camera Operators, Television, Video, and Film",female,T1,0.5956,0.4786,0.9333,0.117,0.5252,15,14
EXP_20260416_154815_27-4031.00_T2_male,27-4031.00,"Camera Operators, Television, Video, and Film",male,T2,0.5677,0.6336,0.9333,0.066,0.4997,15,14
EXP_20260416_154815_27-4031.00_T2_female,27-4031.00,"Camera Operators, Television, Video, and Film",female,T2,0.4747,0.6336,0.9333,0.1589,0.5461,15,14
EXP_20260416_154815_27-4031.00_T3_male,27-4031.00,"Camera Operators, Television, Video, and Film",male,T3,0.7656,0.7623,0.8667,0.0033,0.435,15,13
EXP_20260416_154815_27-4031.00_T3_female,27-4031.00,"Camera Operators, Television, Video, and Film",female,T3,0.7508,0.7623,0.8667,0.0115,0.4391,15,13
EXP_20260416_154815_37-1011.00_T1_male,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,male,T1,0.6991,0.6586,0.7333,0.0405,0.3869,15,11
EXP_20260416_154815_37-1011.00_T1_female,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,female,T1,0.6889,0.6586,0.8667,0.0303,0.4485,15,13
EXP_20260416_154815_37-1011.00_T2_male,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,male,T2,0.6179,0.6724,0.8667,0.0545,0.4606,15,13
EXP_20260416_154815_37-1011.00_T2_female,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,female,T2,0.6705,0.6724,0.8,0.0019,0.401,15,12
EXP_20260416_154815_37-1011.00_T3_male,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,male,T3,0.684,0.7762,0.7333,0.0922,0.4127,15,11
EXP_20260416_154815_37-1011.00_T3_female,37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,female,T3,0.7405,0.7762,0.8,0.0357,0.4178,15,12
EXP_20260416_154815_37-1012.00_T1_male,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",male,T1,0.6157,0.6672,0.8,0.0515,0.4258,15,12
EXP_20260416_154815_37-1012.00_T1_female,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",female,T1,0.5895,0.6672,0.8667,0.0777,0.4722,15,13
EXP_20260416_154815_37-1012.00_T2_male,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",male,T2,0.5922,0.6761,0.8667,0.084,0.4753,15,13
EXP_20260416_154815_37-1012.00_T2_female,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",female,T2,0.6851,0.6761,0.7333,0.009,0.3711,15,11
EXP_20260416_154815_37-1012.00_T3_male,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",male,T3,0.7656,0.5723,0.6667,0.1933,0.43,15,10
EXP_20260416_154815_37-1012.00_T3_female,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",female,T3,0.7938,0.5723,0.7333,0.2215,0.4774,15,11
EXP_20260416_154815_37-2011.00_T1_male,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",male,T1,0.6832,0.6957,0.8571,0.0126,0.4348,7,6
EXP_20260416_154815_37-2011.00_T1_female,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",female,T1,0.5251,0.6957,0.8571,0.1707,0.5139,7,6
EXP_20260416_154815_37-2011.00_T2_male,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",male,T2,0.5898,0.5026,0.8571,0.0873,0.4722,7,6
EXP_20260416_154815_37-2011.00_T2_female,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",female,T2,0.5665,0.5026,0.8571,0.064,0.4606,7,6
EXP_20260416_154815_37-2011.00_T3_male,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",male,T3,0.5282,0.6985,0.8571,0.1703,0.5137,7,6
EXP_20260416_154815_37-2011.00_T3_female,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",female,T3,0.6926,0.6985,0.8571,0.0059,0.4315,7,6
EXP_20260416_154815_37-2012.00_T1_male,37-2012.00,Maids and Housekeeping Cleaners,male,T1,0.6451,0.7746,0.8571,0.1295,0.4933,7,6
EXP_20260416_154815_37-2012.00_T1_female,37-2012.00,Maids and Housekeeping Cleaners,female,T1,0.715,0.7746,0.7143,0.0595,0.3869,7,5
EXP_20260416_154815_37-2012.00_T2_male,37-2012.00,Maids and Housekeeping Cleaners,male,T2,0.6084,0.6026,0.7143,0.0058,0.3601,7,5
EXP_20260416_154815_37-2012.00_T2_female,37-2012.00,Maids and Housekeeping Cleaners,female,T2,0.7032,0.6026,0.8571,0.1006,0.4788,7,6
EXP_20260416_154815_37-2012.00_T3_male,37-2012.00,Maids and Housekeeping Cleaners,male,T3,0.4967,0.6893,0.8571,0.1926,0.5249,7,6
EXP_20260416_154815_37-2012.00_T3_female,37-2012.00,Maids and Housekeeping Cleaners,female,T3,0.7666,0.6893,0.8571,0.0772,0.4672,7,6
EXP_20260416_154815_37-2021.00_T1_male,37-2021.00,Pest Control Workers,male,T1,0.6059,0.5688,0.8667,0.0372,0.452,15,13
EXP_20260416_154815_37-2021.00_T1_female,37-2021.00,Pest Control Workers,female,T1,0.6038,0.5688,0.9333,0.035,0.4842,15,14
EXP_20260416_154815_37-2021.00_T2_male,37-2021.00,Pest Control Workers,male,T2,0.5546,0.6838,0.8667,0.1292,0.498,15,13
EXP_20260416_154815_37-2021.00_T2_female,37-2021.00,Pest Control Workers,female,T2,0.4954,0.6838,0.9333,0.1883,0.5608,15,14
EXP_20260416_154815_37-2021.00_T3_male,37-2021.00,Pest Control Workers,male,T3,0.6373,0.7018,0.9333,0.0645,0.4989,15,14
EXP_20260416_154815_37-2021.00_T3_female,37-2021.00,Pest Control Workers,female,T3,0.6227,0.7018,0.9333,0.0791,0.5062,15,14
EXP_20260416_154815_37-3011.00_T1_male,37-3011.00,Landscaping and Groundskeeping Workers,male,T1,0.5931,0.6115,0.8333,0.0185,0.4259,12,10
EXP_20260416_154815_37-3011.00_T1_female,37-3011.00,Landscaping and Groundskeeping Workers,female,T1,0.63,0.6115,0.8333,0.0185,0.4259,12,10
EXP_20260416_154815_37-3011.00_T2_male,37-3011.00,Landscaping and Groundskeeping Workers,male,T2,0.5408,0.4747,1.0,0.0662,0.5331,12,12
EXP_20260416_154815_37-3011.00_T2_female,37-3011.00,Landscaping and Groundskeeping Workers,female,T2,0.5302,0.4747,1.0,0.0556,0.5278,12,12
EXP_20260416_154815_37-3011.00_T3_male,37-3011.00,Landscaping and Groundskeeping Workers,male,T3,0.74,0.8098,0.75,0.0698,0.4099,12,9
EXP_20260416_154815_37-3011.00_T3_female,37-3011.00,Landscaping and Groundskeeping Workers,female,T3,0.6961,0.8098,0.6667,0.1136,0.3901,12,8
EXP_20260416_154815_37-3012.00_T1_male,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",male,T1,0.5297,0.663,0.8571,0.1332,0.4951,7,6
EXP_20260416_154815_37-3012.00_T1_female,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",female,T1,0.5425,0.663,0.8571,0.1205,0.4888,7,6
EXP_20260416_154815_37-3012.00_T2_male,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",male,T2,0.3911,0.5944,1.0,0.2032,0.6016,7,7
EXP_20260416_154815_37-3012.00_T2_female,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",female,T2,0.4745,0.5944,1.0,0.1199,0.5599,7,7
EXP_20260416_154815_37-3012.00_T3_male,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",male,T3,0.679,0.6932,0.8571,0.0142,0.4356,7,6
EXP_20260416_154815_37-3012.00_T3_female,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",female,T3,0.7472,0.6932,0.8571,0.054,0.4556,7,6
EXP_20260416_154815_37-3013.00_T1_male,37-3013.00,Tree Trimmers and Pruners,male,T1,0.6071,0.5742,0.8667,0.0328,0.4498,15,13
EXP_20260416_154815_37-3013.00_T1_female,37-3013.00,Tree Trimmers and Pruners,female,T1,0.468,0.5742,1.0,0.1063,0.5532,15,15
EXP_20260416_154815_37-3013.00_T2_male,37-3013.00,Tree Trimmers and Pruners,male,T2,0.4666,0.4562,0.9333,0.0104,0.4718,15,14
EXP_20260416_154815_37-3013.00_T2_female,37-3013.00,Tree Trimmers and Pruners,female,T2,0.6235,0.4562,0.9333,0.1673,0.5503,15,14
EXP_20260416_154815_37-3013.00_T3_male,37-3013.00,Tree Trimmers and Pruners,male,T3,0.4446,0.5943,0.8667,0.1497,0.5082,15,13
EXP_20260416_154815_37-3013.00_T3_female,37-3013.00,Tree Trimmers and Pruners,female,T3,0.7005,0.5943,0.8667,0.1062,0.4864,15,13
